Parent	Child	EdgeType
1283	LAMP5	Gene-Term
1283	PLEKHA5	Gene-Term
1283	CBLN2	Gene-Term
1284	GABRE	Gene-Term
1284	CHRND	Gene-Term
1284	ZACN	Gene-Term
1285	C11orf85	Gene-Term
1285	CCDC79	Gene-Term
1285	C15orf43	Gene-Term
1286	GSG1L	Gene-Term
1286	VWC2	Gene-Term
1286	NRN1	Gene-Term
1287	COL4A5	Gene-Term
1287	ITGB1	Gene-Term
1287	COL13A1	Gene-Term
1288	APLP1	Gene-Term
1288	LRFN3	Gene-Term
1288	PRODH2	Gene-Term
1289	LRFN3	Gene-Term
1289	FLOT1	Gene-Term
1289	FLOT2	Gene-Term
1290	PPP2CA	Gene-Term
1290	STRN4	Gene-Term
1290	DYNLL2	Gene-Term
1291	CRHR2	Gene-Term
1291	UCN	Gene-Term
1291	CRHBP	Gene-Term
1292	MAPK8IP2	Gene-Term
1292	MAPK8IP1	Gene-Term
1292	PTPRN	Gene-Term
1293	SYNDIG1	Gene-Term
1293	SYNGR1	Gene-Term
1293	PRRT2	Gene-Term
1294	PPP1CA	Gene-Term
1294	RGMA	Gene-Term
1294	BMPR2	Gene-Term
1295	MAPK8IP2	Gene-Term
1295	MUSK	Gene-Term
1295	KCNAB2	Gene-Term
1295	AKR1A1	Gene-Term
1296	C1QB	Gene-Term
1296	C1QC	Gene-Term
1296	C4A	Gene-Term
1296	C4B	Gene-Term
1297	PRKAR1A	Gene-Term
1297	SPTBN1	Gene-Term
1297	PJA2	Gene-Term
1297	CDK5R1	Gene-Term
1298	ARPC2	Gene-Term
1298	ACTR2	Gene-Term
1298	PSMA7	Gene-Term
1298	RAC1	Gene-Term
1299	PRKCZ	Gene-Term
1299	PRKCI	Gene-Term
1299	RELA	Gene-Term
1299	ERC1	Gene-Term
1300	DOC2A	Gene-Term
1300	PRRT2	Gene-Term
1300	CORO1A	Gene-Term
1300	KCTD13	Gene-Term
1301	NCSTN	Gene-Term
1301	PSENEN	Gene-Term
1301	APH1A	Gene-Term
1301	CNTN6	Gene-Term
1302	ALCAM	Gene-Term
1302	GRASP	Gene-Term
1302	CNTN6	Gene-Term
1302	CD6	Gene-Term
1303	RPS27	Gene-Term
1303	RAB8B	Gene-Term
1303	RAB6B	Gene-Term
1303	ATCAY	Gene-Term
1304	LRRC7	Gene-Term
1304	CYFIP1	Gene-Term
1304	RAB27A	Gene-Term
1304	CHI3L1	Gene-Term
1305	UBA52	Gene-Term
1305	USP14	Gene-Term
1305	VCP	Gene-Term
1305	PLAA	Gene-Term
1306	JAK2	Gene-Term
1306	CNTN5	Gene-Term
1306	SLC40A1	Gene-Term
1306	IL31RA	Gene-Term
1307	HRAS	Gene-Term
1307	MAPK1	Gene-Term
1307	ELK1	Gene-Term
1307	PRRT2	Gene-Term
1308	GIPC1	Gene-Term
1308	ACTN1	Gene-Term
1308	TRAPPC4	Gene-Term
1308	FZD3	Gene-Term
1309	RAB3A	Gene-Term
