Parent	Child	EdgeType
1283	ALCAM	Gene-Term
1283	GRASP	Gene-Term
1283	CNTN6	Gene-Term
1283	CD6	Gene-Term
1284	NCSTN	Gene-Term
1284	PSENEN	Gene-Term
1284	APH1A	Gene-Term
1284	CNTN6	Gene-Term
1285	LRRC7	Gene-Term
1285	CYFIP1	Gene-Term
1285	RAB27A	Gene-Term
1285	CHI3L1	Gene-Term
1286	UBA52	Gene-Term
1286	WNT3A	Gene-Term
1286	LRP6	Gene-Term
1286	FZD5	Gene-Term
1286	USP8	Gene-Term
1287	STRN	Gene-Term
1287	PPP2CA	Gene-Term
1287	CTTNBP2	Gene-Term
1287	STRN4	Gene-Term
1287	MOB4	Gene-Term
1288	RHOA	Gene-Term
1288	CDC42	Gene-Term
1288	RAC1	Gene-Term
1288	ABR	Gene-Term
1288	ARHGAP39	Gene-Term
1289	EIF2S1	Gene-Term
1289	EIF2B1	Gene-Term
1289	EIF2B2	Gene-Term
1289	EIF2B5	Gene-Term
1289	EIF2B3	Gene-Term
1289	EIF2B4	Gene-Term
1290	VCP	Gene-Term
1290	SIGMAR1	Gene-Term
1290	SPG11	Gene-Term
1290	FUS	Gene-Term
1290	CHMP2B	Gene-Term
1290	ALS2	Gene-Term
1291	AP2B1	Gene-Term
1291	CLTA	Gene-Term
1291	WNT5A	Gene-Term
1291	CLTB	Gene-Term
1291	FZD5	Gene-Term
1291	ROR1	Gene-Term
1292	USH1C	Gene-Term
1292	CIB2	Gene-Term
1292	USH2A	Gene-Term
1292	MYO7A	Gene-Term
1292	PCDH15	Gene-Term
1292	CLRN1	Gene-Term
1293	SEPT5	Gene-Term
1293	SEPT8	Gene-Term
1293	SEPT6	Gene-Term
1293	SEPT3	Gene-Term
1293	SEPT4	Gene-Term
1293	SEPT11	Gene-Term
1293	SEPT1	Gene-Term
1294	GNG3	Gene-Term
1294	WNT5A	Gene-Term
1294	GNB5	Gene-Term
1294	PLCB1	Gene-Term
1294	PLCB3	Gene-Term
1294	FZD5	Gene-Term
1294	FZD3	Gene-Term
1295	CAMK2G	Gene-Term
1295	CAMK2B	Gene-Term
1295	CAMK2A	Gene-Term
1295	HRAS	Gene-Term
1295	AKAP9	Gene-Term
1295	JAK2	Gene-Term
1295	BRAF	Gene-Term
1296	SNTB2	Gene-Term
1296	CAV3	Gene-Term
1296	DMD	Gene-Term
1296	SNTA1	Gene-Term
1296	SNTB1	Gene-Term
1296	UTRN	Gene-Term
1296	SSPN	Gene-Term
1297	ACTR2	Gene-Term
1297	VCP	Gene-Term
1297	UNC13D	Gene-Term
1297	VAT1	Gene-Term
1297	GDI2	Gene-Term
1297	MAPK1	Gene-Term
1297	FABP5	Gene-Term
1298	THY1	Gene-Term
1298	NTNG1	Gene-Term
1298	NTNG2	Gene-Term
1298	CNTN4	Gene-Term
1298	CNTN5	Gene-Term
1298	MDGA1	Gene-Term
1298	NRN1	Gene-Term
1299	CACNA1D	Gene-Term
1299	CACNG3	Gene-Term
1299	STAC3	Gene-Term
1299	CACNG7	Gene-Term
1299	CACNG2	Gene-Term
1299	CACNA1C	Gene-Term
1299	PDE4B	Gene-Term
1299	CACNG8	Gene-Term
1300	RAB3A	Gene-Term
1300	GDI2	Gene-Term
1300	RAB6B	Gene-Term
1300	RAB18	Gene-Term
1300	RAB3GAP1	Gene-Term
1300	RAB3GAP2	Gene-Term
1300	DCTN2	Gene-Term
1300	DYNLL2	Gene-Term
1301	EPHB1	Gene-Term
1301	EPHB2	Gene-Term
1301	PSEN1	Gene-Term
1301	NCSTN	Gene-Term
1301	PSENEN	Gene-Term
1301	APH1A	Gene-Term
1301	PSEN2	Gene-Term
1301	CNTN1	Gene-Term
1302	CHRNB4	Gene-Term
1302	SNAP25	Gene-Term
1302	SNAP23	Gene-Term
1302	ADAM10	Gene-Term
1302	PLD1	Gene-Term
1302	CD47	Gene-Term
1302	KCNAB2	Gene-Term
1302	SIRPA	Gene-Term
1303	AGRN	Gene-Term
1303	PTK2B	Gene-Term
1303	SRC	Gene-Term
1303	PTK2	Gene-Term
1303	MUSK	Gene-Term
1303	RAPSN	Gene-Term
1303	CHRNG	Gene-Term
1303	CHRNB1	Gene-Term
1304	AGRN	Gene-Term
1304	LRP8	Gene-Term
1304	APOE	Gene-Term
1304	BCAN	Gene-Term
1304	GPC6	Gene-Term
1304	GPC4	Gene-Term
1304	GPC1	Gene-Term
1304	CSPG5	Gene-Term
1305	GSK3B	Gene-Term
1305	DVL1	Gene-Term
1305	WNT3A	Gene-Term
1305	GSK3A	Gene-Term
1305	LRP6	Gene-Term
1305	FZD5	Gene-Term
1305	CSNK1G1	Gene-Term
1305	CSNK1G2	Gene-Term
1306	CACNG3	Gene-Term
1306	ADAM23	Gene-Term
1306	DLG4	Gene-Term
1306	LGI1	Gene-Term
1306	ADAM22	Gene-Term
1306	CACNG2	Gene-Term
1306	CACNG4	Gene-Term
1306	CACNG8	Gene-Term
1307	PPP2CA	Gene-Term
1307	PPP2R2A	Gene-Term
1307	PPP1CA	Gene-Term
1307	PPP1CC	Gene-Term
1307	PPP1CB	Gene-Term
1307	PPP1R9B	Gene-Term
1307	PPP3CB	Gene-Term
1307	PPP3CA	Gene-Term
1308	SNAP29	Gene-Term
1308	RAB5C	Gene-Term
1308	LAMP1	Gene-Term
1308	PSEN1	Gene-Term
1308	DNAJC5	Gene-Term
1308	ARL8A	Gene-Term
1308	SYNGR1	Gene-Term
1308	NCSTN	Gene-Term
1309	HSPA8	Gene-Term
1309	HNRNPD	Gene-Term
1309	HNRNPA3	Gene-Term
1309	HNRNPR	Gene-Term
1309	ELAVL1	Gene-Term
1309	EIF4A3	Gene-Term
1309	FUS	Gene-Term
1309	HNRNPH2	Gene-Term
1310	GRIK2	Gene-Term
1310	DLG1	Gene-Term
1310	DLG4	Gene-Term
1310	GRIK4	Gene-Term
1310	GRIK5	Gene-Term
1310	DLG3	Gene-Term
1310	GRIK1	Gene-Term
1310	GRIK3	Gene-Term
1311	PPP2CA	Gene-Term
1311	PPP1CC	Gene-Term
1311	CDC42	Gene-Term
1311	CDC20	Gene-Term
1311	RPS27	Gene-Term
1311	NDE1	Gene-Term
1311	DYNLL2	Gene-Term
1311	NDEL1	Gene-Term
1312	YWHAQ	Gene-Term
1312	YWHAZ	Gene-Term
1312	VAMP2	Gene-Term
1312	RAB8A	Gene-Term
1312	RAB10	Gene-Term
1312	SLC2A4	Gene-Term
1312	YWHAG	Gene-Term
1312	YWHAE	Gene-Term
1312	YWHAH	Gene-Term
1313	CDC42	Gene-Term
1313	CDH2	Gene-Term
1313	CTNNB1	Gene-Term
1313	MAPK14	Gene-Term
1313	MEF2C	Gene-Term
1313	ABL1	Gene-Term
