Parent	Child	EdgeType
1283	C11orf85	Gene-Term
1283	CCDC79	Gene-Term
1283	C15orf43	Gene-Term
1284	COL4A5	Gene-Term
1284	ITGB1	Gene-Term
1284	COL13A1	Gene-Term
1285	GSG1L	Gene-Term
1285	VWC2	Gene-Term
1285	NRN1	Gene-Term
1286	DOC2A	Gene-Term
1286	PRRT2	Gene-Term
1286	CORO1A	Gene-Term
1286	KCTD13	Gene-Term
1287	C1QB	Gene-Term
1287	C1QC	Gene-Term
1287	C4A	Gene-Term
1287	C4B	Gene-Term
1288	TOR1A	Gene-Term
1288	COPS5	Gene-Term
1288	COPS4	Gene-Term
1288	FBXO2	Gene-Term
1289	RAB3A	Gene-Term
1289	RAB3GAP1	Gene-Term
1289	DMXL2	Gene-Term
1289	RAB3GAP2	Gene-Term
1290	ALCAM	Gene-Term
1290	GRASP	Gene-Term
1290	CNTN6	Gene-Term
1290	CD6	Gene-Term
1291	LRRC7	Gene-Term
1291	CYFIP1	Gene-Term
1291	RAB27A	Gene-Term
1291	CHI3L1	Gene-Term
1292	USH1C	Gene-Term
1292	FRMPD4	Gene-Term
1292	DDN	Gene-Term
1292	RIMS3	Gene-Term
1292	CDK16	Gene-Term
1293	PSD	Gene-Term
1293	KCNK1	Gene-Term
1293	SUMO1	Gene-Term
1293	SLC6A13	Gene-Term
1293	RIMS3	Gene-Term
1294	C1QBP	Gene-Term
1294	GABRB1	Gene-Term
1294	SYNPO2	Gene-Term
1294	LLPH	Gene-Term
1294	RGS12	Gene-Term
1295	VPS35	Gene-Term
1295	ATP6V0D1	Gene-Term
1295	USP48	Gene-Term
1295	XRN1	Gene-Term
1295	CDC42SE2	Gene-Term
1296	CNR1	Gene-Term
1296	ABHD6	Gene-Term
1296	DAGLA	Gene-Term
1296	DAGLB	Gene-Term
1296	NAAA	Gene-Term
1297	MICAL1	Gene-Term
1297	IQSEC3	Gene-Term
1297	ERC1	Gene-Term
1297	PHLDB2	Gene-Term
1297	BCL11A	Gene-Term
1298	LAMA2	Gene-Term
