Parent	Child	EdgeType
1283	C11orf85	Gene-Term
1283	CCDC79	Gene-Term
1283	C15orf43	Gene-Term
1284	SNTB2	Gene-Term
1284	CAV3	Gene-Term
1284	SYNPO2L	Gene-Term
1285	C1QB	Gene-Term
1285	C1QC	Gene-Term
1285	C4A	Gene-Term
1285	C4B	Gene-Term
1286	ALCAM	Gene-Term
1286	GRASP	Gene-Term
1286	CNTN6	Gene-Term
1286	CD6	Gene-Term
1287	LRRC7	Gene-Term
1287	CYFIP1	Gene-Term
1287	RAB27A	Gene-Term
1287	CHI3L1	Gene-Term
1288	UBA52	Gene-Term
1288	USP14	Gene-Term
1288	VCP	Gene-Term
1288	PLAA	Gene-Term
1289	NCSTN	Gene-Term
1289	PSENEN	Gene-Term
1289	APH1A	Gene-Term
1289	CNTN6	Gene-Term
1290	DOC2A	Gene-Term
1290	PRRT2	Gene-Term
1290	CORO1A	Gene-Term
1290	KCTD13	Gene-Term
1291	RAB3A	Gene-Term
1291	RAB3GAP1	Gene-Term
1291	DMXL2	Gene-Term
1291	RAB3GAP2	Gene-Term
1292	CAD	Gene-Term
1292	GAD1	Gene-Term
1292	GAD2	Gene-Term
1292	GLUL	Gene-Term
1292	GOT1	Gene-Term
1293	USH2A	Gene-Term
1293	CLRN1	Gene-Term
1293	TULP1	Gene-Term
1293	CNGB1	Gene-Term
1293	PRPH2	Gene-Term
1294	CNR1	Gene-Term
1294	ABHD6	Gene-Term
1294	DAGLA	Gene-Term
1294	DAGLB	Gene-Term
1294	NAAA	Gene-Term
1295	DMTN	Gene-Term
1295	MARCKS	Gene-Term
1295	ADD2	Gene-Term
1295	ADD3	Gene-Term
1295	ADD1	Gene-Term
1296	ATP1A3	Gene-Term
1296	ATP1A1	Gene-Term
1296	ATP1A2	Gene-Term
1296	ATP6V0D1	Gene-Term
1296	FXYD6	Gene-Term
1297	PPP3CC	Gene-Term
1297	CDC20	Gene-Term
1297	PPP3CB	Gene-Term
1297	MEF2C	Gene-Term
1297	PPP3CA	Gene-Term
