Parent	Child	EdgeType
1283	C11orf85	Gene-Term
1283	CCDC79	Gene-Term
1283	C15orf43	Gene-Term
1284	C1QB	Gene-Term
1284	C1QC	Gene-Term
1284	C4A	Gene-Term
1284	C4B	Gene-Term
1285	TOR1A	Gene-Term
1285	COPS5	Gene-Term
1285	COPS4	Gene-Term
1285	FBXO2	Gene-Term
1286	DMTN	Gene-Term
1286	ADD2	Gene-Term
1286	ADD3	Gene-Term
1286	ADD1	Gene-Term
1287	UBA52	Gene-Term
1287	USP14	Gene-Term
1287	VCP	Gene-Term
1287	PLAA	Gene-Term
1288	ALCAM	Gene-Term
1288	GRASP	Gene-Term
1288	CNTN6	Gene-Term
1288	CD6	Gene-Term
1289	RAB3A	Gene-Term
1289	RAB3GAP1	Gene-Term
1289	DMXL2	Gene-Term
1289	RAB3GAP2	Gene-Term
1290	USH2A	Gene-Term
1290	CLRN1	Gene-Term
1290	TULP1	Gene-Term
1290	CNGB1	Gene-Term
1290	PRPH2	Gene-Term
1291	CAD	Gene-Term
1291	GAD1	Gene-Term
1291	GAD2	Gene-Term
1291	GLUL	Gene-Term
1291	GOT1	Gene-Term
1292	CDH1	Gene-Term
1292	CORO1C	Gene-Term
1292	SLC6A3	Gene-Term
1292	FLOT1	Gene-Term
1292	FLOT2	Gene-Term
1293	CNR1	Gene-Term
1293	ABHD6	Gene-Term
1293	DAGLA	Gene-Term
1293	DAGLB	Gene-Term
1293	NAAA	Gene-Term
1294	EIF2S1	Gene-Term
1294	EIF2B1	Gene-Term
1294	EIF2B2	Gene-Term
1294	EIF2B5	Gene-Term
1294	EIF2B3	Gene-Term
1294	EIF2B4	Gene-Term
1295	RAB11A	Gene-Term
1295	ASAP1	Gene-Term
1295	RAB8A	Gene-Term
1295	EXOC4	Gene-Term
1295	EXOC3	Gene-Term
1295	CNGB1	Gene-Term
1296	VCP	Gene-Term
1296	SIGMAR1	Gene-Term
1296	SPG11	Gene-Term
1296	FUS	Gene-Term
1296	CHMP2B	Gene-Term
1296	ALS2	Gene-Term
