Parent	Child	EdgeType
1283	DLG4	Gene-Term
1283	SNCB	Gene-Term
1283	CAMK2A	Gene-Term
1283	NRXN1	Gene-Term
1283	SYP	Gene-Term
1283	CPLX2	Gene-Term
1283	ESYT2	Gene-Term
1283	DLG2	Gene-Term
1283	CDC20	Gene-Term
1283	GNB5	Gene-Term
1283	GABBR2	Gene-Term
1283	MYO5A	Gene-Term
1283	SLC17A7	Gene-Term
1283	MYH10	Gene-Term
1283	TBR1	Gene-Term
1283	DMTN	Gene-Term
1283	APBA2	Gene-Term
1283	PHB2	Gene-Term
1283	ANK3	Gene-Term
1283	DCLK1	Gene-Term
1283	CLSTN1	Gene-Term
1283	MARCKS	Gene-Term
1283	ADD2	Gene-Term
1283	GPM6A	Gene-Term
1283	ADD3	Gene-Term
1283	NEUROD2	Gene-Term
1283	BLVRB	Gene-Term
1283	ADD1	Gene-Term
1283	MAP1S	Gene-Term
1284	NRCAM	Gene-Term
1284	GRIA1	Gene-Term
1284	GRIA4	Gene-Term
1284	COL4A5	Gene-Term
1284	ITGB1	Gene-Term
1284	THY1	Gene-Term
1284	LYN	Gene-Term
1284	ITGA2	Gene-Term
1284	LAMP1	Gene-Term
1284	VCP	Gene-Term
1284	MAPK1	Gene-Term
1284	FCGR2B	Gene-Term
1284	F2R	Gene-Term
1284	YWHAE	Gene-Term
1284	C1QBP	Gene-Term
1284	NTSR1	Gene-Term
1284	PGRMC1	Gene-Term
1284	NPTXR	Gene-Term
1284	NPTX2	Gene-Term
1284	GSK3A	Gene-Term
1284	CD3E	Gene-Term
1284	BCR	Gene-Term
1284	APOE	Gene-Term
1284	LIN7C	Gene-Term
1284	C1QB	Gene-Term
1284	C1QC	Gene-Term
1284	C4A	Gene-Term
1284	GZMA	Gene-Term
1284	CLU	Gene-Term
1284	C4B	Gene-Term
1284	PCDH17	Gene-Term
1284	NPTX1	Gene-Term
1284	NPAS4	Gene-Term
1285	CACNA1D	Gene-Term
1285	KCNC1	Gene-Term
1285	GRIA2	Gene-Term
1285	CACNA1C	Gene-Term
1285	MDM2	Gene-Term
1285	CALY	Gene-Term
1285	GRIN2C	Gene-Term
1285	ACTB	Gene-Term
1285	SYNGR3	Gene-Term
1285	IQSEC3	Gene-Term
1285	SNAP25	Gene-Term
1285	SNTB2	Gene-Term
1285	APP	Gene-Term
1285	ACTN2	Gene-Term
1285	STX12	Gene-Term
1285	EEA1	Gene-Term
1285	RAB4A	Gene-Term
1285	NRXN2	Gene-Term
1285	VCP	Gene-Term
1285	RPS7	Gene-Term
1285	HPCA	Gene-Term
1285	GRIP1	Gene-Term
1285	IGSF9B	Gene-Term
1285	JAK2	Gene-Term
1285	KCND3	Gene-Term
1285	KCNC2	Gene-Term
1285	SYNPO2	Gene-Term
1285	KCNC3	Gene-Term
1285	PSENEN	Gene-Term
1285	FRRS1L	Gene-Term
1285	KCNA6	Gene-Term
1285	GRIK3	Gene-Term
1285	ELFN1	Gene-Term
1285	IGSF9	Gene-Term
1285	SCGN	Gene-Term
1285	ABHD6	Gene-Term
1285	GRIPAP1	Gene-Term
1285	PRIMA1	Gene-Term
1285	ABHD17C	Gene-Term
1285	TMEM240	Gene-Term
1285	SLC40A1	Gene-Term
1285	DLGAP2	Gene-Term
1285	KIRREL3	Gene-Term
1285	NSG1	Gene-Term
1286	SH3GL2	Gene-Term
1286	BIN1	Gene-Term
1286	EGFR	Gene-Term
1286	VAMP3	Gene-Term
1286	VAMP2	Gene-Term
1286	SYT1	Gene-Term
1286	VAMP7	Gene-Term
1286	VAMP4	Gene-Term
1286	AP2B1	Gene-Term
1286	ITSN1	Gene-Term
1286	CLTA	Gene-Term
1286	SH3GL3	Gene-Term
1286	SLC2A8	Gene-Term
1286	SYT8	Gene-Term
1286	RAB5C	Gene-Term
1286	SYT9	Gene-Term
1286	SLC18A3	Gene-Term
1286	SH3KBP1	Gene-Term
1286	SYT11	Gene-Term
1286	PICALM	Gene-Term
1286	WNT5A	Gene-Term
1286	RAB5A	Gene-Term
1286	DNM3	Gene-Term
1286	UBA52	Gene-Term
1286	FCHO2	Gene-Term
1286	PACSIN2	Gene-Term
1286	SYNJ2	Gene-Term
1286	HIP1R	Gene-Term
1286	SYT2	Gene-Term
1286	SYNJ1	Gene-Term
1286	AMPH	Gene-Term
1286	GAK	Gene-Term
1286	EPS15	Gene-Term
1286	DNM2	Gene-Term
1286	AAK1	Gene-Term
1286	CHRM2	Gene-Term
1286	ARPC2	Gene-Term
1286	HSPA8	Gene-Term
1286	RAB5B	Gene-Term
1286	PACSIN1	Gene-Term
1286	STON2	Gene-Term
1286	HIP1	Gene-Term
1286	SH3GL1	Gene-Term
1286	ACTR2	Gene-Term
1286	ARRB2	Gene-Term
1286	ARRB1	Gene-Term
1286	DNM1	Gene-Term
1286	CLTB	Gene-Term
1286	CTTN	Gene-Term
1286	DNAJC6	Gene-Term
1287	CDH1	Gene-Term
1287	AKT1	Gene-Term
