Parent	Child	EdgeType
1283	C11orf85	Gene-Term
1283	CCDC79	Gene-Term
1283	C15orf43	Gene-Term
1284	LRRC7	Gene-Term
1284	CYFIP1	Gene-Term
1284	RAB27A	Gene-Term
1284	CHI3L1	Gene-Term
1285	ALCAM	Gene-Term
1285	GRASP	Gene-Term
1285	CNTN6	Gene-Term
1285	CD6	Gene-Term
1286	UBA52	Gene-Term
1286	USP14	Gene-Term
1286	VCP	Gene-Term
1286	PLAA	Gene-Term
1287	RAB3A	Gene-Term
1287	RAB3GAP1	Gene-Term
1287	DMXL2	Gene-Term
1287	RAB3GAP2	Gene-Term
1288	DOC2A	Gene-Term
1288	PRRT2	Gene-Term
1288	CORO1A	Gene-Term
1288	KCTD13	Gene-Term
1289	NCSTN	Gene-Term
1289	PSENEN	Gene-Term
1289	APH1A	Gene-Term
1289	CNTN6	Gene-Term
1290	NRP1	Gene-Term
1290	SEPT5	Gene-Term
1290	CDK5	Gene-Term
1290	DPYSL3	Gene-Term
1290	CDK5R1	Gene-Term
1291	UBA52	Gene-Term
1291	WNT3A	Gene-Term
1291	LRP6	Gene-Term
1291	FZD5	Gene-Term
1291	USP8	Gene-Term
1292	PPP3CC	Gene-Term
1292	CDC20	Gene-Term
1292	PPP3CB	Gene-Term
1292	MEF2C	Gene-Term
1292	PPP3CA	Gene-Term
1293	ATP1A3	Gene-Term
1293	ATP1A1	Gene-Term
1293	ATP1A2	Gene-Term
1293	ATP6V0D1	Gene-Term
1293	FXYD6	Gene-Term
1294	CNR1	Gene-Term
1294	ABHD6	Gene-Term
1294	DAGLA	Gene-Term
1294	DAGLB	Gene-Term
1294	NAAA	Gene-Term
1295	STRN	Gene-Term
1295	PPP2CA	Gene-Term
1295	CTTNBP2	Gene-Term
1295	STRN4	Gene-Term
1295	MOB4	Gene-Term
1296	CAD	Gene-Term
1296	GAD1	Gene-Term
1296	GAD2	Gene-Term
1296	GLUL	Gene-Term
1296	GOT1	Gene-Term
1297	AGRN	Gene-Term
1297	LRP8	Gene-Term
