Parent	Child	EdgeType
1283	EPS8	Gene-Term
1283	CD3E	Gene-Term
1284	NRG3	Gene-Term
1284	KCNN3	Gene-Term
1285	SUMO1	Gene-Term
1285	CADM2	Gene-Term
1286	ADCY1	Gene-Term
1286	MYCBP2	Gene-Term
1287	GAK	Gene-Term
1287	DGKQ	Gene-Term
1288	SNAP23	Gene-Term
1288	YES1	Gene-Term
1289	TBR1	Gene-Term
1289	TSPYL2	Gene-Term
1290	STX16	Gene-Term
1290	BAIAP3	Gene-Term
1291	PTCHD1	Gene-Term
1291	DLGAP2	Gene-Term
1292	FOXP2	Gene-Term
1292	SRPX2	Gene-Term
1293	UBA52	Gene-Term
1293	USP48	Gene-Term
1294	KCNK1	Gene-Term
1294	RIMS3	Gene-Term
1295	HCN3	Gene-Term
1295	GRIK3	Gene-Term
1296	DGKB	Gene-Term
1296	CADM1	Gene-Term
1297	DMXL2	Gene-Term
1297	CPLX4	Gene-Term
1298	CDC42	Gene-Term
1298	CDC42SE2	Gene-Term
1299	PRRT2	Gene-Term
1299	CEL	Gene-Term
1300	ILK	Gene-Term
1300	SYNPO2	Gene-Term
1301	CASK	Gene-Term
1301	KCNH1	Gene-Term
1302	EIF2S1	Gene-Term
1302	DARS	Gene-Term
1303	GRID2	Gene-Term
1303	CBLN3	Gene-Term
1304	SYPL2	Gene-Term
1304	CLSTN2	Gene-Term
1305	USH1C	Gene-Term
1305	PRKCZ	Gene-Term
1306	SLC17A9	Gene-Term
1306	MYO5A	Gene-Term
1307	MYL7	Gene-Term
1307	MIB1	Gene-Term
1308	NEFL	Gene-Term
1308	FZD3	Gene-Term
1309	CYFIP2	Gene-Term
1309	BACE1	Gene-Term
1310	RAB3IL1	Gene-Term
1310	DAGLA	Gene-Term
1311	GABRR1	Gene-Term
1311	P2RX2	Gene-Term
1312	SLC18A2	Gene-Term
1312	SLC29A1	Gene-Term
1313	CNGB1	Gene-Term
1313	PRPH2	Gene-Term
1314	C1QL1	Gene-Term
1314	BAI3	Gene-Term
1315	RAB2B	Gene-Term
1315	CHD8	Gene-Term
1316	RAB10	Gene-Term
1316	HNRNPA3	Gene-Term
1317	GABRB3	Gene-Term
1317	SV2C	Gene-Term
1318	PSEN2	Gene-Term
1318	SRI	Gene-Term
1319	SLC9A6	Gene-Term
1319	SLC9B2	Gene-Term
1320	CPEB4	Gene-Term
1320	CPEB1	Gene-Term
1321	EIF2B5	Gene-Term
1321	CNTN6	Gene-Term
1322	RAB11A	Gene-Term
1322	HTT	Gene-Term
1323	GABRE	Gene-Term
1323	PLCL1	Gene-Term
1324	UNC13D	Gene-Term
1324	WBP2	Gene-Term
1325	RASGRP2	Gene-Term
1325	DOCK10	Gene-Term
1326	ASCC1	Gene-Term
1326	KIAA1109	Gene-Term
1327	ASAP1	Gene-Term
1327	LZTS1	Gene-Term
1328	SLITRK1	Gene-Term
1328	HTR2B	Gene-Term
1329	MAPK8IP2	Gene-Term
1329	TMEM163	Gene-Term
1330	SNCAIP	Gene-Term
1330	SEPT5	Gene-Term
1331	APBB1	Gene-Term
1331	CCDC88A	Gene-Term
1332	SPTBN2	Gene-Term
1332	MINK1	Gene-Term
1333	NAPG	Gene-Term
1333	PRKAR1B	Gene-Term
1334	ESYT1	Gene-Term
1334	MYH10	Gene-Term
1335	CAMK2B	Gene-Term
1335	ATP6V0D1	Gene-Term
1336	RAB11B	Gene-Term
1336	PRKG2	Gene-Term
1337	MAPT	Gene-Term
1337	SERPINI1	Gene-Term
1338	CTNND2	Gene-Term
1338	RAPSN	Gene-Term
1339	SLC29A2	Gene-Term
1339	SLC9B2	Gene-Term
1340	UNC119	Gene-Term
1340	FXR1	Gene-Term
1341	KCNH1	Gene-Term
1341	MDGA1	Gene-Term
1342	TNR	Gene-Term
1342	MCTP1	Gene-Term
1343	F2R	Gene-Term
1343	GZMA	Gene-Term
1344	GAK	Gene-Term
1344	MAF1	Gene-Term
1345	SYT7	Gene-Term
1345	NCS1	Gene-Term
1346	SNCA	Gene-Term
1346	FBXO45	Gene-Term
1347	SH3GL1	Gene-Term
1347	ARC	Gene-Term
1348	BNIP3	Gene-Term
1348	CALB1	Gene-Term
1349	GABRE	Gene-Term
1349	NR1D1	Gene-Term
1350	SLC8A3	Gene-Term
1350	KCNIP3	Gene-Term
1351	STXBP5	Gene-Term
1351	RTN3	Gene-Term
1352	ZACN	Gene-Term
1352	ARFGEF2	Gene-Term
1353	SLC18A1	Gene-Term
1353	SLC16A1	Gene-Term
1354	CHRNA4	Gene-Term
1354	KCNQ2	Gene-Term
1355	ARC	Gene-Term
1355	RNF216	Gene-Term
1356	SLC30A1	Gene-Term
1356	ATP6V1B1	Gene-Term
1357	YWHAQ	Gene-Term
1357	LRP8	Gene-Term
1358	CHRM1	Gene-Term
1358	FOSL1	Gene-Term
1359	CNIH2	Gene-Term
1359	SYNGR3	Gene-Term
1360	GRIK4	Gene-Term
1360	GRM4	Gene-Term
1361	PRKG2	Gene-Term
1361	RGS9	Gene-Term
1362	STX12	Gene-Term
1362	NSG1	Gene-Term
1363	SPG11	Gene-Term
1363	ALS2	Gene-Term
1364	SLC6A17	Gene-Term
1364	TEX15	Gene-Term
1365	PICK1	Gene-Term
1365	GRM7	Gene-Term
1366	PLCG1	Gene-Term
1366	RNF40	Gene-Term
1367	GSK3B	Gene-Term
1367	CEP112	Gene-Term
1368	BSN	Gene-Term
1368	TPRG1L	Gene-Term
1369	GNG3	Gene-Term
1369	RGS10	Gene-Term
1370	REC114	Gene-Term
1370	MEI4	Gene-Term
1371	SRC	Gene-Term
1371	GPER1	Gene-Term
1372	GRIP1	Gene-Term
1372	MEF2C	Gene-Term
1373	FCGR2B	Gene-Term
1373	BCR	Gene-Term
1374	SYTL1	Gene-Term
1374	RAB27A	Gene-Term
1375	PRKACA	Gene-Term
1375	SLC8A1	Gene-Term
1376	MAF1	Gene-Term
1376	GATAD2B	Gene-Term
1377	GAD1	Gene-Term
1377	PLCG1	Gene-Term
1378	KCNJ2	Gene-Term
1378	IGF2BP1	Gene-Term
1379	CAD	Gene-Term
1379	DPYSL3	Gene-Term
1380	DTNA	Gene-Term
1380	SYNC	Gene-Term
1381	EFNB1	Gene-Term
1381	LRIT3	Gene-Term
1382	KCND2	Gene-Term
1382	KCNN2	Gene-Term
1383	NDFIP1	Gene-Term
1383	NEDD4	Gene-Term
1384	RHOA	Gene-Term
1384	KCTD13	Gene-Term
