Parent	Child	EdgeType
1283	HPCA	Gene-Term
1283	SYNDIG1L	Gene-Term
1284	SYT7	Gene-Term
1284	PALM	Gene-Term
1285	SNCB	Gene-Term
1285	RAB3A	Gene-Term
1286	SYPL1	Gene-Term
1286	SCAMP1	Gene-Term
1287	MEIOB	Gene-Term
1287	RAD21L1	Gene-Term
1288	TOR1A	Gene-Term
1288	ATCAY	Gene-Term
1289	CHAT	Gene-Term
1289	CHRNA10	Gene-Term
1290	COMT	Gene-Term
1290	APOL4	Gene-Term
1291	PPP1R9B	Gene-Term
1291	SAMD14	Gene-Term
1292	GAK	Gene-Term
1292	DCLK1	Gene-Term
1293	KCNAB2	Gene-Term
1293	KCNA6	Gene-Term
1294	NPTX2	Gene-Term
1294	NPAS4	Gene-Term
1295	DNAJA3	Gene-Term
1295	POLG	Gene-Term
1296	XBP1	Gene-Term
1296	MANF	Gene-Term
1297	FAIM2	Gene-Term
1297	CADM2	Gene-Term
1298	RAB6B	Gene-Term
1298	IGSF21	Gene-Term
1299	KCNC3	Gene-Term
1299	ELFN1	Gene-Term
1300	SNAP25	Gene-Term
1300	ZDHHC3	Gene-Term
1301	DLG4	Gene-Term
1301	ANKS1B	Gene-Term
1302	LRFN3	Gene-Term
1302	PRODH2	Gene-Term
1303	PPFIA3	Gene-Term
1303	DSCAML1	Gene-Term
1304	CDH8	Gene-Term
1304	TMEM163	Gene-Term
1305	UTRN	Gene-Term
1305	CNN3	Gene-Term
1306	SYNPO2	Gene-Term
1306	SCGN	Gene-Term
1307	TENM2	Gene-Term
1307	LPHN1	Gene-Term
1308	SYNPR	Gene-Term
1308	SVOP	Gene-Term
1309	EIF2S1	Gene-Term
1309	DARS	Gene-Term
1310	GRIP1	Gene-Term
1310	GRIPAP1	Gene-Term
1311	SLC9A6	Gene-Term
1311	SLC9B2	Gene-Term
1312	CPEB4	Gene-Term
1312	CPEB1	Gene-Term
1313	GABRE	Gene-Term
1313	PLCL1	Gene-Term
1314	RAB27A	Gene-Term
1314	SYTL3	Gene-Term
1315	TBR1	Gene-Term
1315	TSPYL2	Gene-Term
1316	CTNNB1	Gene-Term
1316	DACT1	Gene-Term
1317	PTCHD1	Gene-Term
1317	DLGAP2	Gene-Term
1318	CACNA1C	Gene-Term
1318	CABP1	Gene-Term
1319	UBA52	Gene-Term
1319	USP48	Gene-Term
1320	SORCS3	Gene-Term
1320	VPS35	Gene-Term
1321	ILK	Gene-Term
1321	SYNPO2	Gene-Term
1322	MYCBP2	Gene-Term
1322	KCTD12	Gene-Term
1323	GRID2	Gene-Term
1323	CBLN3	Gene-Term
1324	SLC18A1	Gene-Term
1324	SLC16A1	Gene-Term
1325	CNIH2	Gene-Term
1325	SYNGR3	Gene-Term
1326	STX12	Gene-Term
1326	NSG1	Gene-Term
1327	DISC1	Gene-Term
1327	ZNF365	Gene-Term
1328	SLC6A17	Gene-Term
1328	TEX15	Gene-Term
1329	SPG11	Gene-Term
1329	ALS2	Gene-Term
1330	BSN	Gene-Term
1330	TPRG1L	Gene-Term
1331	GNG3	Gene-Term
1331	RGS10	Gene-Term
1332	GABRG2	Gene-Term
1332	TTYH1	Gene-Term
1333	NLGN2	Gene-Term
1333	LHFPL4	Gene-Term
1334	PURA	Gene-Term
1334	FMR1	Gene-Term
1335	RPL6	Gene-Term
1335	CAPRIN2	Gene-Term
1336	SH3GL1	Gene-Term
1336	ABHD17A	Gene-Term
1337	SNCB	Gene-Term
1337	KCTD16	Gene-Term
1338	SHISA6	Gene-Term
1338	PRRT1	Gene-Term
1339	BCR	Gene-Term
1339	SH2D5	Gene-Term
1340	ABHD17C	Gene-Term
1340	TMEM240	Gene-Term
1341	GNRH1	Gene-Term
1341	NSMF	Gene-Term
1342	RGMA	Gene-Term
1342	MCTP2	Gene-Term
1343	LLPH	Gene-Term
1343	ARHGAP33	Gene-Term
1344	FUS	Gene-Term
1344	CHRFAM7A	Gene-Term
1345	SERPINI1	Gene-Term
1345	PREPL	Gene-Term
1346	SLC16A3	Gene-Term
1346	EMB	Gene-Term
1347	ARC	Gene-Term
1347	RNF216	Gene-Term
1348	HORMAD1	Gene-Term
1348	PSMC3IP	Gene-Term
1349	SPARCL1	Gene-Term
1349	FAM107A	Gene-Term
1350	CALY	Gene-Term
1350	IGSF11	Gene-Term
1351	FLNA	Gene-Term
1351	TMLHE	Gene-Term
1352	CAMK2N1	Gene-Term
1352	CLCN3	Gene-Term
1353	PRPH	Gene-Term
1353	C1QL4	Gene-Term
1354	CAMKV	Gene-Term
1354	VAT1L	Gene-Term
1355	TNR	Gene-Term
1355	MCTP1	Gene-Term
1356	GABRE	Gene-Term
1356	NR1D1	Gene-Term
1357	COPS5	Gene-Term
1357	USP50	Gene-Term
1358	ARHGAP44	Gene-Term
1358	SNX14	Gene-Term
1359	ASCC1	Gene-Term
1359	KIAA1109	Gene-Term
1360	SEPT8	Gene-Term
1360	ZMYND19	Gene-Term
1361	CALM1	Gene-Term
1361	PPEF2	Gene-Term
1362	CBLN3	Gene-Term
