Parent	Child	EdgeType
1283	COPS5	Gene-Term
1283	USP50	Gene-Term
1284	C1QL1	Gene-Term
1284	BAI3	Gene-Term
1285	CNGB1	Gene-Term
1285	PRPH2	Gene-Term
1286	PRKACA	Gene-Term
1286	KCNK2	Gene-Term
1287	SHISA6	Gene-Term
1287	PRRT1	Gene-Term
1288	BCR	Gene-Term
1288	SH2D5	Gene-Term
1289	NRG3	Gene-Term
1289	CADPS2	Gene-Term
1290	DBN1	Gene-Term
1290	ZMYND8	Gene-Term
1291	GNRH1	Gene-Term
1291	NSMF	Gene-Term
1292	RGMA	Gene-Term
1292	MCTP2	Gene-Term
1293	JAK2	Gene-Term
1293	IL31RA	Gene-Term
1294	TNR	Gene-Term
1294	MCTP1	Gene-Term
1295	DAGLA	Gene-Term
1295	DAGLB	Gene-Term
1296	PRNP	Gene-Term
1296	CRYAB	Gene-Term
1297	SNTA1	Gene-Term
1297	MAGEE1	Gene-Term
1298	PIN1	Gene-Term
1298	SYAP1	Gene-Term
1299	STX1A	Gene-Term
1299	SNPH	Gene-Term
1300	SYNJ2	Gene-Term
1300	SYNJ2BP	Gene-Term
1301	CBLN3	Gene-Term
1301	SYCE1L	Gene-Term
1302	SLC6A2	Gene-Term
1302	SLC22A2	Gene-Term
1303	HPCA	Gene-Term
1303	SYNDIG1L	Gene-Term
1304	UTRN	Gene-Term
1304	CNN3	Gene-Term
1305	PPP1R9B	Gene-Term
1305	SAMD14	Gene-Term
1306	DNM2	Gene-Term
1306	LYPD6	Gene-Term
1307	BRSK1	Gene-Term
1307	SYCP2L	Gene-Term
1308	TOR1A	Gene-Term
1308	ATCAY	Gene-Term
1309	SEMA4C	Gene-Term
1309	CHST10	Gene-Term
1310	NLGN2	Gene-Term
1310	LHFPL4	Gene-Term
1311	INA	Gene-Term
1311	TANC1	Gene-Term
1312	GNG3	Gene-Term
1312	RGS10	Gene-Term
1313	DISC1	Gene-Term
1313	ZNF365	Gene-Term
1314	STX12	Gene-Term
1314	NSG1	Gene-Term
1315	PORCN	Gene-Term
1315	RUSC1	Gene-Term
1316	SLC18A1	Gene-Term
1316	SLC16A1	Gene-Term
1317	GRID2	Gene-Term
1317	CBLN3	Gene-Term
1318	EIF2S1	Gene-Term
1318	DARS	Gene-Term
1319	SORCS3	Gene-Term
1319	VPS35	Gene-Term
1320	PRPH	Gene-Term
1320	C1QL4	Gene-Term
1321	RAD21L1	Gene-Term
1321	SMC1B	Gene-Term
1322	TEX11	Gene-Term
1322	SYCP2	Gene-Term
1323	ATP6V0D1	Gene-Term
1323	ATP6V1B1	Gene-Term
1324	ITSN1	Gene-Term
1324	FCHSD2	Gene-Term
1325	TRIP4	Gene-Term
1325	ASCC1	Gene-Term
1326	MYCBP2	Gene-Term
1326	FBXO45	Gene-Term
1327	AP3B1	Gene-Term
1327	AP3D1	Gene-Term
1328	CALY	Gene-Term
1328	DRD1	Gene-Term
1329	CDC42	Gene-Term
1329	DNMBP	Gene-Term
1330	GABRE	Gene-Term
1330	NR1D1	Gene-Term
1331	NEFL	Gene-Term
1331	MTMR2	Gene-Term
1332	SEPT8	Gene-Term
1332	ZMYND19	Gene-Term
1333	FUS	Gene-Term
1333	CHRFAM7A	Gene-Term
1334	MAF1	Gene-Term
1334	GATAD2B	Gene-Term
1335	PPP1CA	Gene-Term
1335	PPP1R9A	Gene-Term
1336	USH1C	Gene-Term
1336	SLC4A7	Gene-Term
1337	KCNJ4	Gene-Term
1337	BAALC	Gene-Term
1338	MICAL1	Gene-Term
1338	RAB10	Gene-Term
1339	NDFIP1	Gene-Term
1339	NEDD4	Gene-Term
1340	REC114	Gene-Term
1340	MEI4	Gene-Term
1341	DTNA	Gene-Term
1341	SYNC	Gene-Term
1342	SYNPR	Gene-Term
1342	SYNGR1	Gene-Term
1343	FCGR2B	Gene-Term
1343	BCR	Gene-Term
1344	FLNA	Gene-Term
1344	TMLHE	Gene-Term
1345	SLC18A3	Gene-Term
1345	SLC5A7	Gene-Term
1346	ARHGAP44	Gene-Term
1346	SNX14	Gene-Term
1347	SIPA1L1	Gene-Term
1347	LZTS3	Gene-Term
1348	USH2A	Gene-Term
