Parent	Child	EdgeType
1680	C11orf85	Gene-Term
1680	CCDC79	Gene-Term
1680	C15orf43	Gene-Term
1681	NCK2	Gene-Term
1681	WBP2	Gene-Term
1681	PTPRA	Gene-Term
1682	NCK2	Gene-Term
1682	ILK	Gene-Term
1682	LIMS1	Gene-Term
1683	MT3	Gene-Term
1683	SLC30A1	Gene-Term
1683	SLC30A3	Gene-Term
1684	CPLX2	Gene-Term
1684	CDC20	Gene-Term
1684	NEUROD2	Gene-Term
1685	SCAMP5	Gene-Term
1685	APBA2	Gene-Term
1685	CNTNAP1	Gene-Term
1686	PPP1CA	Gene-Term
1686	RGMA	Gene-Term
1686	BMPR2	Gene-Term
1687	ARHGEF7	Gene-Term
1687	PLCG1	Gene-Term
1687	CAMK4	Gene-Term
1688	PSMC5	Gene-Term
1688	PSMC2	Gene-Term
1688	PSMC4	Gene-Term
1688	ADRM1	Gene-Term
1689	PRKCG	Gene-Term
1689	STXBP3	Gene-Term
1689	STX4	Gene-Term
1689	PRKCB	Gene-Term
1690	PRKCG	Gene-Term
1690	PRKCB	Gene-Term
1690	PLCB1	Gene-Term
1690	EEF2K	Gene-Term
1691	PSMC5	Gene-Term
1691	PSMC2	Gene-Term
1691	PSMC4	Gene-Term
1691	PSMA8	Gene-Term
1692	PSMC5	Gene-Term
1692	PSMC2	Gene-Term
1692	PSMC4	Gene-Term
1692	PSMD10	Gene-Term
1693	PPP2CA	Gene-Term
1693	PPFIA1	Gene-Term
1693	PPFIA3	Gene-Term
1693	PPFIA2	Gene-Term
1694	RPS3	Gene-Term
1694	EIF3A	Gene-Term
1694	EIF3B	Gene-Term
1694	EIF3G	Gene-Term
1695	CYFIP1	Gene-Term
1695	CYFIP2	Gene-Term
1695	WASF1	Gene-Term
1695	NCKAP1	Gene-Term
1696	PPP2CA	Gene-Term
1696	HTR3A	Gene-Term
1696	CTTNBP2	Gene-Term
1696	MOB4	Gene-Term
1697	CYFIP1	Gene-Term
1697	ABI2	Gene-Term
1697	WASF1	Gene-Term
1697	BRK1	Gene-Term
1698	RAB3A	Gene-Term
1698	RAB3GAP1	Gene-Term
1698	DMXL2	Gene-Term
1698	RAB3GAP2	Gene-Term
1699	STX2	Gene-Term
1699	SNAP23	Gene-Term
1699	SNAP29	Gene-Term
1699	VAMP8	Gene-Term
1700	ARPC2	Gene-Term
1700	ACTR2	Gene-Term
1700	ARPC3	Gene-Term
1700	ARPC5L	Gene-Term
1701	ATP1A3	Gene-Term
1701	ATP1A1	Gene-Term
1701	ATP1A2	Gene-Term
1701	FXYD6	Gene-Term
1702	RHEB	Gene-Term
1702	EIF4EBP1	Gene-Term
1702	MTOR	Gene-Term
1702	RPTOR	Gene-Term
1703	ARPC2	Gene-Term
1703	ACTR2	Gene-Term
1703	ARPC5L	Gene-Term
1703	ACTR3	Gene-Term
1704	PRKCZ	Gene-Term
1704	PRKCI	Gene-Term
1704	RELA	Gene-Term
1704	ERC1	Gene-Term
1705	NCSTN	Gene-Term
1705	PSENEN	Gene-Term
1705	APH1A	Gene-Term
1705	CNTN6	Gene-Term
1706	RHOA	Gene-Term
1706	CDC42	Gene-Term
1706	RAC1	Gene-Term
1706	ABR	Gene-Term
1707	C1QB	Gene-Term
1707	C1QC	Gene-Term
1707	C4A	Gene-Term
1707	C4B	Gene-Term
1708	LRRC7	Gene-Term
1708	CYFIP1	Gene-Term
1708	RAB27A	Gene-Term
1708	CHI3L1	Gene-Term
1709	USP14	Gene-Term
1709	UBA52	Gene-Term
1709	VCP	Gene-Term
1709	PLAA	Gene-Term
1710	ARPC2	Gene-Term
1710	ACTR2	Gene-Term
1710	ARPC5L	Gene-Term
1710	ARPC1A	Gene-Term
1711	RPS9	Gene-Term
1711	EIF3A	Gene-Term
1711	EIF3B	Gene-Term
1711	EIF3M	Gene-Term
1712	EPHA4	Gene-Term
1712	SYT13	Gene-Term
1712	RPS3	Gene-Term
1712	MKLN1	Gene-Term
1713	ALCAM	Gene-Term
1713	GRASP	Gene-Term
1713	CNTN6	Gene-Term
1713	CD6	Gene-Term
1714	DMTN	Gene-Term
1714	ADD2	Gene-Term
1714	ADD3	Gene-Term
1714	ADD1	Gene-Term
1715	DOC2A	Gene-Term
1715	PRRT2	Gene-Term
1715	CORO1A	Gene-Term
1715	KCTD13	Gene-Term
1716	ARPC2	Gene-Term
1716	ACTR2	Gene-Term
1716	ARPC5L	Gene-Term
1716	ARPC4	Gene-Term
1717	CDH1	Gene-Term
1717	CTNND1	Gene-Term
1717	CTNNB1	Gene-Term
1717	FER	Gene-Term
1718	ARPC2	Gene-Term
1718	ACTR2	Gene-Term
1718	ARPC5L	Gene-Term
1718	ARPC1B	Gene-Term
1719	CAD	Gene-Term
1719	GAD1	Gene-Term
1719	GAD2	Gene-Term
1719	GLUL	Gene-Term
1719	GOT1	Gene-Term
1720	CAMK2B	Gene-Term
1720	PDE4B	Gene-Term
1720	ADCY8	Gene-Term
1720	ADCY1	Gene-Term
1720	CAMK4	Gene-Term
1721	USH2A	Gene-Term
1721	CLRN1	Gene-Term
1721	TULP1	Gene-Term
1721	CNGB1	Gene-Term
1721	PRPH2	Gene-Term
1722	PSMC5	Gene-Term
1722	PSMC4	Gene-Term
1722	PSMA3	Gene-Term
1722	PSMA7	Gene-Term
1722	PSMB8	Gene-Term
1723	LAMA2	Gene-Term
1723	LAMA5	Gene-Term
1723	SV2A	Gene-Term
1723	SV2B	Gene-Term
1723	SV2C	Gene-Term
1724	ESYT3	Gene-Term
1724	ESYT1	Gene-Term
1724	ESYT2	Gene-Term
1724	SYT14	Gene-Term
1724	SYT16	Gene-Term
1725	CDH1	Gene-Term
1725	CORO1C	Gene-Term
1725	SLC6A3	Gene-Term
1725	FLOT1	Gene-Term
1725	FLOT2	Gene-Term
1726	RPL30	Gene-Term
1726	RPL10A	Gene-Term
1726	RPS27	Gene-Term
1726	RPS17	Gene-Term
1726	RPL36AL	Gene-Term
1727	RPS3	Gene-Term
1727	EIF3A	Gene-Term
1727	EIF3B	Gene-Term
1727	RPS20	Gene-Term
1727	EIF3I	Gene-Term
1728	DLG4	Gene-Term
1728	DBN1	Gene-Term
1728	HOMER1	Gene-Term
1728	HOMER3	Gene-Term
1728	HOMER2	Gene-Term
1729	NRXN1	Gene-Term
1729	STX1A	Gene-Term
1729	NRXN2	Gene-Term
1729	CASK	Gene-Term
1729	APBA3	Gene-Term
1730	DVL1	Gene-Term
1730	WNT3A	Gene-Term
1730	LRP6	Gene-Term
1730	FZD5	Gene-Term
1730	PI4K2A	Gene-Term
1731	EEA1	Gene-Term
1731	RAB5C	Gene-Term
1731	RAB5A	Gene-Term
1731	RAB5B	Gene-Term
1731	ALS2	Gene-Term
1732	CNR1	Gene-Term
1732	ABHD6	Gene-Term
1732	DAGLA	Gene-Term
1732	DAGLB	Gene-Term
1732	NAAA	Gene-Term
1733	APP	Gene-Term
1733	CASR	Gene-Term
1733	GRM5	Gene-Term
1733	GRM1	Gene-Term
1733	FYN	Gene-Term
1734	KCNC1	Gene-Term
1734	KCND2	Gene-Term
1734	CADPS	Gene-Term
1734	NCS1	Gene-Term
1734	IL1RAPL1	Gene-Term
1735	NTF4	Gene-Term
1735	BDNF	Gene-Term
1735	CRKL	Gene-Term
1735	NTRK3	Gene-Term
1735	KIDINS220	Gene-Term
1736	PSEN1	Gene-Term
1736	NCSTN	Gene-Term
1736	PSENEN	Gene-Term
1736	PSEN2	Gene-Term
1736	APH1B	Gene-Term
1737	STRN	Gene-Term
1737	PPP2CA	Gene-Term
1737	CTTNBP2	Gene-Term
1737	STRN4	Gene-Term
1737	MOB4	Gene-Term
1738	UBA52	Gene-Term
1738	WNT3A	Gene-Term
1738	LRP6	Gene-Term
1738	FZD5	Gene-Term
1738	USP8	Gene-Term
1739	PTPRS	Gene-Term
1739	GPC6	Gene-Term
1739	GPC4	Gene-Term
1739	GPC1	Gene-Term
1739	LRRTM4	Gene-Term
1740	CACNA1D	Gene-Term
1740	CACNA1C	Gene-Term
1740	GNG3	Gene-Term
1740	GNB5	Gene-Term
1740	HTR2A	Gene-Term
1740	HTR2B	Gene-Term
1741	AKAP5	Gene-Term
1741	PRKACA	Gene-Term
1741	PRKAR1A	Gene-Term
1741	PRKAR2B	Gene-Term
1741	PRKAR1B	Gene-Term
1741	KCNC2	Gene-Term
1742	CHRNB4	Gene-Term
1742	CHRNB2	Gene-Term
1742	CHRNA4	Gene-Term
1742	CHRNA7	Gene-Term
1742	JAK2	Gene-Term
1742	CHRNA3	Gene-Term
1743	EIF2S1	Gene-Term
1743	EIF2B1	Gene-Term
1743	EIF2B2	Gene-Term
1743	EIF2B5	Gene-Term
1743	EIF2B3	Gene-Term
1743	EIF2B4	Gene-Term
1744	PSEN1	Gene-Term
1744	NCSTN	Gene-Term
1744	PSENEN	Gene-Term
1744	APH1A	Gene-Term
1744	PSEN2	Gene-Term
1744	CNTN1	Gene-Term
1745	KCNK1	Gene-Term
1745	KCND2	Gene-Term
1745	KCNJ10	Gene-Term
1745	KCNJ2	Gene-Term
1745	KCNB1	Gene-Term
1745	KCNN3	Gene-Term
1746	PSMC5	Gene-Term
1746	PSMC2	Gene-Term
1746	PSMC4	Gene-Term
1746	PSMA3	Gene-Term
1746	PSMA7	Gene-Term
1746	PSMB4	Gene-Term
1747	AGRN	Gene-Term
1747	BCAN	Gene-Term
1747	GPC6	Gene-Term
1747	GPC4	Gene-Term
1747	GPC1	Gene-Term
1747	CSPG5	Gene-Term
1748	NRP1	Gene-Term
1748	GSK3B	Gene-Term
1748	FYN	Gene-Term
1748	CDK5	Gene-Term
1748	DPYSL3	Gene-Term
1748	CDK5R1	Gene-Term
1749	AP2B1	Gene-Term
1749	CLTA	Gene-Term
1749	WNT5A	Gene-Term
1749	CLTB	Gene-Term
1749	FZD5	Gene-Term
1749	ROR1	Gene-Term
1750	RAB6B	Gene-Term
1750	RAB18	Gene-Term
1750	DCTN2	Gene-Term
1750	RAB3GAP1	Gene-Term
1750	RAB3GAP2	Gene-Term
1750	DYNLL2	Gene-Term
1751	PSMC5	Gene-Term
1751	PSMC2	Gene-Term
1751	PSMC4	Gene-Term
