Parent	Child	EdgeType
1680	PIN1	Gene-Term
1680	SYAP1	Gene-Term
1681	SLC30A3	Gene-Term
1681	AP3D1	Gene-Term
1682	DBN1	Gene-Term
1682	ZMYND8	Gene-Term
1683	UNC119	Gene-Term
1683	LZTS1	Gene-Term
1684	CYP46A1	Gene-Term
1684	CEL	Gene-Term
1685	DAGLA	Gene-Term
1685	DAGLB	Gene-Term
1686	PRNP	Gene-Term
1686	CRYAB	Gene-Term
1687	DGKI	Gene-Term
1687	PLCB3	Gene-Term
1688	SNTA1	Gene-Term
1688	MAGEE1	Gene-Term
1689	NRG3	Gene-Term
1689	CADPS2	Gene-Term
1690	CALM1	Gene-Term
1690	PPEF2	Gene-Term
1691	COPS5	Gene-Term
1691	USP50	Gene-Term
1692	DGKQ	Gene-Term
1692	PLD2	Gene-Term
1693	DMD	Gene-Term
1693	EGFLAM	Gene-Term
1694	STX1A	Gene-Term
1694	SNPH	Gene-Term
1695	INA	Gene-Term
1695	TANC1	Gene-Term
1696	SYNJ2	Gene-Term
1696	SYNJ2BP	Gene-Term
1697	SYNDIG1	Gene-Term
1697	GSG1L	Gene-Term
1698	C1QL1	Gene-Term
1698	BAI3	Gene-Term
1699	CNGB1	Gene-Term
1699	PRPH2	Gene-Term
1700	DAOA	Gene-Term
1700	DTNBP1	Gene-Term
1701	DNM2	Gene-Term
1701	LYPD6	Gene-Term
1702	SPARC	Gene-Term
1702	SPOCK1	Gene-Term
1703	CAMK2A	Gene-Term
1703	GRID1	Gene-Term
1704	ACHE	Gene-Term
1704	PRIMA1	Gene-Term
1705	COMT	Gene-Term
1705	MTHFR	Gene-Term
1706	UNC13B	Gene-Term
1706	CADPS	Gene-Term
1707	PRKACA	Gene-Term
1707	KCNK2	Gene-Term
1708	CALM1	Gene-Term
1708	NRGN	Gene-Term
1709	BRSK1	Gene-Term
1709	SYCP2L	Gene-Term
1710	GPM6A	Gene-Term
1710	CLCN3	Gene-Term
1711	DDC	Gene-Term
1711	SLC17A5	Gene-Term
1712	SEMA4C	Gene-Term
1712	CHST10	Gene-Term
1713	MINK1	Gene-Term
1713	CHRNE	Gene-Term
1714	SYTL1	Gene-Term
1714	RAB27A	Gene-Term
