Parent	Child	EdgeType
1680	CNGB1	Gene-Term
1680	PRPH2	Gene-Term
1681	STX1A	Gene-Term
1681	SNPH	Gene-Term
1682	PIN1	Gene-Term
1682	SYAP1	Gene-Term
1683	SNTA1	Gene-Term
1683	MAGEE1	Gene-Term
1684	PRNP	Gene-Term
1684	CRYAB	Gene-Term
1685	DAGLA	Gene-Term
1685	DAGLB	Gene-Term
1686	DBN1	Gene-Term
1686	ZMYND8	Gene-Term
1687	NRG3	Gene-Term
1687	CADPS2	Gene-Term
1688	PRKACA	Gene-Term
1688	KCNK2	Gene-Term
1689	INA	Gene-Term
1689	TANC1	Gene-Term
1690	C1QL1	Gene-Term
1690	BAI3	Gene-Term
1691	UBA52	Gene-Term
1691	USP48	Gene-Term
1692	SORCS3	Gene-Term
1692	VPS35	Gene-Term
1693	GRID2	Gene-Term
1693	CBLN3	Gene-Term
1694	SLC18A1	Gene-Term
1694	SLC16A1	Gene-Term
1695	STX12	Gene-Term
1695	NSG1	Gene-Term
1696	DISC1	Gene-Term
1696	ZNF365	Gene-Term
1697	RAD21L1	Gene-Term
1697	CCDC79	Gene-Term
1698	SYNJ2	Gene-Term
1698	SYNJ2BP	Gene-Term
1699	PPP1CA	Gene-Term
1699	PPP1R9A	Gene-Term
1700	MICAL1	Gene-Term
1700	RAB10	Gene-Term
1701	NDFIP1	Gene-Term
1701	NEDD4	Gene-Term
1702	REC114	Gene-Term
1702	MEI4	Gene-Term
1703	FCGR2B	Gene-Term
1703	BCR	Gene-Term
1704	RELA	Gene-Term
1704	IL1RAP	Gene-Term
1705	ARF6	Gene-Term
1705	CPE	Gene-Term
1706	CDC20	Gene-Term
1706	PLK2	Gene-Term
1707	SYNPR	Gene-Term
1707	SYNGR1	Gene-Term
1708	NEFL	Gene-Term
1708	MTMR2	Gene-Term
1709	MYCBP2	Gene-Term
1709	FBXO45	Gene-Term
1710	TRIP4	Gene-Term
1710	ASCC1	Gene-Term
1711	ITSN1	Gene-Term
1711	FCHSD2	Gene-Term
1712	TEX11	Gene-Term
1712	SYCP2	Gene-Term
1713	SHISA6	Gene-Term
1713	PRRT1	Gene-Term
1714	BRSK1	Gene-Term
1714	SYCP2L	Gene-Term
1715	SEMA4C	Gene-Term
1715	CHST10	Gene-Term
1716	DDN	Gene-Term
1716	SYNPO	Gene-Term
1717	SLC6A2	Gene-Term
1717	SLC22A2	Gene-Term
1718	PORCN	Gene-Term
1718	RUSC1	Gene-Term
1719	COPS5	Gene-Term
1719	USP50	Gene-Term
1720	JAK2	Gene-Term
1720	IL31RA	Gene-Term
1721	PRPH	Gene-Term
1721	C1QL4	Gene-Term
1722	SEZ6	Gene-Term
1722	CD6	Gene-Term
1723	BCR	Gene-Term
1723	SH2D5	Gene-Term
1724	GNRH1	Gene-Term
1724	NSMF	Gene-Term
1725	RGMA	Gene-Term
1725	MCTP2	Gene-Term
