Parent	Child	EdgeType
1283	SH3GL2	Gene-Term
1283	TMEM108	Gene-Term
1284	BCR	Gene-Term
1284	SH2D5	Gene-Term
1285	NRG3	Gene-Term
1285	CADPS2	Gene-Term
1286	MINK1	Gene-Term
1286	CHRNE	Gene-Term
1287	GPM6A	Gene-Term
1287	CLCN3	Gene-Term
1288	DROSHA	Gene-Term
1288	XRN1	Gene-Term
1289	SHISA6	Gene-Term
1289	PRRT1	Gene-Term
1290	PRKACA	Gene-Term
1290	KCNK2	Gene-Term
1291	CNTNAP4	Gene-Term
1291	CNTN5	Gene-Term
1292	CNGB1	Gene-Term
1292	PRPH2	Gene-Term
1293	C1QL1	Gene-Term
1293	BAI3	Gene-Term
1294	GNRH1	Gene-Term
1294	NSMF	Gene-Term
1295	SLC9A6	Gene-Term
1295	SLC9B2	Gene-Term
1296	GABRE	Gene-Term
1296	PLCL1	Gene-Term
1297	JAK2	Gene-Term
1297	IL31RA	Gene-Term
1298	ABHD6	Gene-Term
1298	ABHD17B	Gene-Term
1299	RAB27A	Gene-Term
1299	SYTL3	Gene-Term
1300	TBR1	Gene-Term
1300	TSPYL2	Gene-Term
1301	CTNNB1	Gene-Term
1301	DACT1	Gene-Term
1302	UBA52	Gene-Term
1302	USP48	Gene-Term
1303	FOXP2	Gene-Term
1303	SRPX2	Gene-Term
1304	CDC42	Gene-Term
1304	CDC42SE2	Gene-Term
1305	SYNJ2	Gene-Term
1305	SYNJ2BP	Gene-Term
1306	PLEKHG5	Gene-Term
1306	MPDZ	Gene-Term
1307	MICAL1	Gene-Term
1307	RAB10	Gene-Term
1308	ARHGAP44	Gene-Term
1308	SNX14	Gene-Term
1309	TMUB1	Gene-Term
1309	NSG1	Gene-Term
1310	USH1C	Gene-Term
1310	SLC4A7	Gene-Term
1311	PPP1CA	Gene-Term
1311	PPP1R9A	Gene-Term
1312	DRP2	Gene-Term
1312	MAP1S	Gene-Term
1313	ADAM10	Gene-Term
1313	HMGCR	Gene-Term
1314	PSTPIP1	Gene-Term
1314	SAMD14	Gene-Term
1315	ZACN	Gene-Term
1315	HTR3D	Gene-Term
1316	SORCS3	Gene-Term
1316	VPS35	Gene-Term
1317	INA	Gene-Term
1317	TANC1	Gene-Term
1318	STX1A	Gene-Term
1318	SNPH	Gene-Term
1319	FUS	Gene-Term
1319	CHRFAM7A	Gene-Term
1320	DYSF	Gene-Term
1320	SYPL2	Gene-Term
1321	PIN1	Gene-Term
1321	SYAP1	Gene-Term
1322	PRNP	Gene-Term
1322	CRYAB	Gene-Term
1323	CYP46A1	Gene-Term
1323	CEL	Gene-Term
1324	DBN1	Gene-Term
1324	ZMYND8	Gene-Term
1325	RGMA	Gene-Term
1325	MCTP2	Gene-Term
1326	HPCA	Gene-Term
1326	SYNDIG1L	Gene-Term
1327	BRSK1	Gene-Term
1327	SYCP2L	Gene-Term
1328	RPS3	Gene-Term
1328	MKLN1	Gene-Term
1329	DNM2	Gene-Term
1329	LYPD6	Gene-Term
1330	EIF2B3	Gene-Term
1330	PALMD	Gene-Term
1331	PPP1R9B	Gene-Term
1331	SAMD14	Gene-Term
1332	GAK	Gene-Term
1332	DCLK1	Gene-Term
1333	TMED9	Gene-Term
1333	PRR7	Gene-Term
1334	KCNAB2	Gene-Term
1334	KCNA6	Gene-Term
1335	DTNA	Gene-Term
1335	DRP2	Gene-Term
1336	GRM2	Gene-Term
1336	PCDH17	Gene-Term
1337	COMT	Gene-Term
1337	APOL2	Gene-Term
1338	RAB6B	Gene-Term
1338	IGSF21	Gene-Term
1339	FAIM2	Gene-Term
1339	CADM2	Gene-Term
1340	SNAP25	Gene-Term
1340	ZDHHC3	Gene-Term
1341	DLG4	Gene-Term
1341	ANKS1B	Gene-Term
1342	LRRTM1	Gene-Term
1342	CLSTN3	Gene-Term
1343	LRFN3	Gene-Term
1343	PRODH2	Gene-Term
1344	UTRN	Gene-Term
1344	CNN3	Gene-Term
1345	TENM2	Gene-Term
1345	LPHN1	Gene-Term
1346	SYNPR	Gene-Term
1346	SVOP	Gene-Term
1347	DISC1	Gene-Term
1347	ZNF365	Gene-Term
1348	PORCN	Gene-Term
1348	RUSC1	Gene-Term
1349	EIF2S1	Gene-Term
1349	DARS	Gene-Term
1350	GRID2	Gene-Term
1350	CBLN3	Gene-Term
1351	SLC6A2	Gene-Term
1351	SLC22A2	Gene-Term
1352	SLC18A1	Gene-Term
1352	SLC16A1	Gene-Term
1353	CNIH2	Gene-Term
1353	SYNGR3	Gene-Term
1354	STX12	Gene-Term
1354	NSG1	Gene-Term
1355	ERC1	Gene-Term
1355	PHLDB2	Gene-Term
1356	SLC6A17	Gene-Term
1356	TEX15	Gene-Term
1357	SPG11	Gene-Term
1357	ALS2	Gene-Term
1358	SNTA1	Gene-Term
1358	MAGEE1	Gene-Term
1359	GNG3	Gene-Term
1359	RGS10	Gene-Term
1360	GABRG2	Gene-Term
1360	TTYH1	Gene-Term
1361	NLGN2	Gene-Term
1361	LHFPL4	Gene-Term
1362	DLG5	Gene-Term
1362	TANC2	Gene-Term
1363	XBP1	Gene-Term
1363	MANF	Gene-Term
1364	RNF212	Gene-Term
1364	C14orf39	Gene-Term
1365	SYPL1	Gene-Term
1365	SCAMP1	Gene-Term
1366	SEMA4C	Gene-Term
1366	CHST10	Gene-Term
1367	TOR1A	Gene-Term
1367	ATCAY	Gene-Term
1368	PRPH	Gene-Term
1368	C1QL4	Gene-Term
1369	ARF6	Gene-Term
1369	CPE	Gene-Term
1370	ATP6V0D1	Gene-Term
1370	ATP6V1B1	Gene-Term
1371	GAK	Gene-Term
