Parent	Child	EdgeType
1680	ACTN1	Gene-Term
1680	VTI1B	Gene-Term
1680	APP	Gene-Term
1680	ACTN2	Gene-Term
1680	IGF1	Gene-Term
1680	FGB	Gene-Term
1680	FGA	Gene-Term
1680	SPARC	Gene-Term
1680	SRGN	Gene-Term
1680	CLU	Gene-Term
1681	TNC	Gene-Term
1681	APP	Gene-Term
1681	CDH2	Gene-Term
1681	PENK	Gene-Term
1681	ADAM10	Gene-Term
1681	FGA	Gene-Term
1681	WFS1	Gene-Term
1681	APOE	Gene-Term
1681	C4A	Gene-Term
1681	SPARCL1	Gene-Term
1682	UBA52	Gene-Term
1682	CDC20	Gene-Term
1682	RNF19A	Gene-Term
1682	PJA2	Gene-Term
1682	NEDD4	Gene-Term
1682	TRIM9	Gene-Term
1682	FBXO2	Gene-Term
1682	FBXL20	Gene-Term
1682	ZNRF1	Gene-Term
1682	ZNRF2	Gene-Term
1683	PRKACA	Gene-Term
1683	RAB11A	Gene-Term
1683	RAB8A	Gene-Term
1683	TUBA1A	Gene-Term
1683	AKAP9	Gene-Term
1683	YWHAG	Gene-Term
1683	PRKAR2B	Gene-Term
1683	NDE1	Gene-Term
1683	YWHAE	Gene-Term
1683	DCTN2	Gene-Term
1683	NPHP4	Gene-Term
1684	CHRNB4	Gene-Term
1684	SCAMP1	Gene-Term
1684	SNAP25	Gene-Term
1684	SNAP23	Gene-Term
1684	ADAM10	Gene-Term
1684	DNAJC5	Gene-Term
1684	PLD1	Gene-Term
1684	RAP1A	Gene-Term
1684	PGRMC1	Gene-Term
1684	CD47	Gene-Term
1684	P2RX1	Gene-Term
1684	KCNAB2	Gene-Term
1685	CHRNB4	Gene-Term
1685	CHRNB2	Gene-Term
1685	STXBP5	Gene-Term
1685	CHRNA4	Gene-Term
1685	CHRNA7	Gene-Term
1685	CHRNB3	Gene-Term
1685	CHRNA5	Gene-Term
1685	CHRNA2	Gene-Term
1685	CHRNA3	Gene-Term
1685	CHRND	Gene-Term
1685	CHRNA1	Gene-Term
1685	CHRNE	Gene-Term
1685	CHRNG	Gene-Term
1685	CHRNA9	Gene-Term
1685	CHRNB1	Gene-Term
1686	AGRN	Gene-Term
1686	SRC	Gene-Term
1686	LAMA2	Gene-Term
1686	ITGB1	Gene-Term
1686	PTK2	Gene-Term
1686	LAMA5	Gene-Term
1686	CHRM1	Gene-Term
1686	CTTN	Gene-Term
1686	PAK2	Gene-Term
1686	ARHGEF7	Gene-Term
1686	PAK3	Gene-Term
1686	DMD	Gene-Term
1686	UTRN	Gene-Term
1686	CHRNA1	Gene-Term
1686	RAPSN	Gene-Term
1687	SRC	Gene-Term
1687	ITGB3	Gene-Term
1687	CNKSR2	Gene-Term
1687	ARRB2	Gene-Term
1687	ARRB1	Gene-Term
1687	HRAS	Gene-Term
1687	AP3B1	Gene-Term
1687	MAPK1	Gene-Term
1687	AKAP9	Gene-Term
1687	FXR1	Gene-Term
1687	FGB	Gene-Term
1687	PEBP1	Gene-Term
1687	BRAF	Gene-Term
1687	FGA	Gene-Term
1687	RAP1A	Gene-Term
1688	DLG4	Gene-Term
1688	SHANK1	Gene-Term
1688	DLG3	Gene-Term
1688	NLGN1	Gene-Term
1688	NRXN1	Gene-Term
1688	DLGAP1	Gene-Term
1688	SHANK2	Gene-Term
1688	DLG2	Gene-Term
1688	NRXN2	Gene-Term
1688	GRM5	Gene-Term
1688	GRM1	Gene-Term
1688	NLGN2	Gene-Term
1688	NLGN4X	Gene-Term
1688	NLGN3	Gene-Term
1688	DLGAP3	Gene-Term
1688	HOMER1	Gene-Term
1688	DLGAP4	Gene-Term
1688	DLGAP2	Gene-Term
1688	HOMER3	Gene-Term
1688	HOMER2	Gene-Term
1689	RAB11A	Gene-Term
1689	RAB3A	Gene-Term
1689	RAB8A	Gene-Term
1689	RAB3C	Gene-Term
1689	RAB27A	Gene-Term
1689	RAB10	Gene-Term
1689	RAB5C	Gene-Term
1689	RAB5A	Gene-Term
1689	RAB5B	Gene-Term
1689	RAB4A	Gene-Term
1689	RAB15	Gene-Term
1689	RAB27B	Gene-Term
1689	RAB26	Gene-Term
1689	RAB8B	Gene-Term
1689	RAB11B	Gene-Term
1689	RAB21	Gene-Term
1689	RAB6B	Gene-Term
1689	RAB18	Gene-Term
1689	RAB33B	Gene-Term
1689	RAB3B	Gene-Term
1689	RAB2B	Gene-Term
1690	GNG3	Gene-Term
1690	CHRM1	Gene-Term
1690	APP	Gene-Term
1690	NTS	Gene-Term
1690	CCK	Gene-Term
1690	CASR	Gene-Term
1690	GNRH1	Gene-Term
1690	GNB5	Gene-Term
1690	LPAR1	Gene-Term
1690	GRM5	Gene-Term
1690	NMU	Gene-Term
1690	OXT	Gene-Term
1690	HCRT	Gene-Term
1690	GRM1	Gene-Term
1690	ANXA1	Gene-Term
1690	PLCB1	Gene-Term
1690	F2R	Gene-Term
1690	P2RY1	Gene-Term
1690	CHRM3	Gene-Term
1690	CHRM5	Gene-Term
1690	ADRA1A	Gene-Term
1690	NTSR1	Gene-Term
1690	HTR2A	Gene-Term
1690	HTR2B	Gene-Term
1690	GHSR	Gene-Term
1690	PLCB3	Gene-Term
1690	NPFF	Gene-Term
1690	PLCB4	Gene-Term
1691	RPS3	Gene-Term
1691	RPL18A	Gene-Term
1691	RPL7	Gene-Term
1691	RPL3	Gene-Term
1691	RPS13	Gene-Term
1691	RPL38	Gene-Term
1691	RPS23	Gene-Term
1691	RPS25	Gene-Term
1691	RPL5	Gene-Term
1691	RPLP0	Gene-Term
1691	RPS19	Gene-Term
1691	RPS18	Gene-Term
1691	RPS3A	Gene-Term
1691	RPL30	Gene-Term
1691	RPL8	Gene-Term
1691	RPL23	Gene-Term
1691	RPS9	Gene-Term
1691	RPS7	Gene-Term
1691	RPL10A	Gene-Term
1691	RPS14	Gene-Term
1691	RPL12	Gene-Term
1691	RPS27	Gene-Term
1691	EEF2	Gene-Term
1691	RPL6	Gene-Term
1691	RPL14	Gene-Term
1691	RPS20	Gene-Term
1691	RPS21	Gene-Term
1691	GNB2L1	Gene-Term
1692	RPLP2	Gene-Term
1692	UBA52	Gene-Term
1692	RPL18A	Gene-Term
1692	RPL7	Gene-Term
1692	RPS13	Gene-Term
1692	RPL38	Gene-Term
1692	RPS23	Gene-Term
1692	RPS25	Gene-Term
1692	RPL5	Gene-Term
1692	RPLP0	Gene-Term
1692	RPS19	Gene-Term
1692	RPS18	Gene-Term
1692	RPS3A	Gene-Term
1692	RPL30	Gene-Term
1692	RPL8	Gene-Term
1692	RPL23	Gene-Term
1692	RPS9	Gene-Term
1692	RPS7	Gene-Term
1692	RPL10A	Gene-Term
1692	RPS14	Gene-Term
1692	RPL12	Gene-Term
1692	RPS27	Gene-Term
1692	RPL6	Gene-Term
1692	RPL14	Gene-Term
1692	RPS17	Gene-Term
1692	RPL24	Gene-Term
1692	RPS21	Gene-Term
1692	RPL36A	Gene-Term
1693	RPS3	Gene-Term
1693	UBA52	Gene-Term
1693	RPL18A	Gene-Term
1693	RPL7	Gene-Term
1693	RPL3	Gene-Term
1693	RPS13	Gene-Term
1693	RPL38	Gene-Term
1693	RPS23	Gene-Term
1693	RPS25	Gene-Term
1693	RPL5	Gene-Term
1693	RPLP0	Gene-Term
1693	RPS19	Gene-Term
1693	RPS18	Gene-Term
1693	RPS3A	Gene-Term
1693	RPL30	Gene-Term
1693	RPL8	Gene-Term
1693	RPL23	Gene-Term
1693	RPS9	Gene-Term
1693	RPS7	Gene-Term
1693	RPL10A	Gene-Term
1693	RPS14	Gene-Term
1693	RPL12	Gene-Term
1693	EEF2	Gene-Term
1693	RPL6	Gene-Term
1693	RPL14	Gene-Term
1693	RPS17	Gene-Term
1693	RPL24	Gene-Term
1693	RPS21	Gene-Term
1693	RPL10L	Gene-Term
1694	RPS3	Gene-Term
1694	UBA52	Gene-Term
1694	RPL18A	Gene-Term
1694	RPL7	Gene-Term
1694	RPL3	Gene-Term
1694	RPS13	Gene-Term
1694	RPL38	Gene-Term
1694	RPS23	Gene-Term
1694	RPS25	Gene-Term
1694	RPL5	Gene-Term
1694	RPLP0	Gene-Term
1694	RPS19	Gene-Term
1694	RPS18	Gene-Term
1694	RPS3A	Gene-Term
1694	RPL30	Gene-Term
1694	RPL8	Gene-Term
1694	RPL23	Gene-Term
1694	RPS9	Gene-Term
1694	RPS7	Gene-Term
1694	RPL10A	Gene-Term
1694	RPS14	Gene-Term
1694	RPL12	Gene-Term
1694	RPS27	Gene-Term
1694	RPL6	Gene-Term
1694	RPL14	Gene-Term
1694	RPS20	Gene-Term
1694	RPS17	Gene-Term
1694	RPL24	Gene-Term
1694	RPS21	Gene-Term
1694	RPS27A	Gene-Term
1695	RPLP2	Gene-Term
1695	RPS3	Gene-Term
1695	UBA52	Gene-Term
1695	RPL18A	Gene-Term
1695	RPL7	Gene-Term
1695	RPS13	Gene-Term
1695	RPL38	Gene-Term
1695	RPS23	Gene-Term
1695	RPS25	Gene-Term
1695	RPL5	Gene-Term
1695	RPLP0	Gene-Term
1695	RPS19	Gene-Term
1695	RPS18	Gene-Term
1695	RPS3A	Gene-Term
1695	RPL30	Gene-Term
1695	RPL8	Gene-Term
1695	RPL23	Gene-Term
1695	RPS9	Gene-Term
1695	RPS7	Gene-Term
1695	RPL10A	Gene-Term
1695	RPS14	Gene-Term
1695	RPL12	Gene-Term
1695	RPS27	Gene-Term
1695	RPL6	Gene-Term
1695	RPL14	Gene-Term
1695	RPS20	Gene-Term
1695	RPS17	Gene-Term
1695	RPL24	Gene-Term
1695	RPS21	Gene-Term
1695	RPL37	Gene-Term
1696	RPLP2	Gene-Term
1696	RPS3	Gene-Term
1696	UBA52	Gene-Term
1696	RPL18A	Gene-Term
1696	RPL7	Gene-Term
1696	RPL3	Gene-Term
1696	RPS13	Gene-Term
1696	RPL38	Gene-Term
1696	RPS23	Gene-Term
1696	RPS25	Gene-Term
1696	RPL5	Gene-Term
1696	RPS19	Gene-Term
1696	RPS18	Gene-Term
1696	RPS3A	Gene-Term
1696	RPL30	Gene-Term
1696	RPL8	Gene-Term
1696	RPL23	Gene-Term
1696	RPS9	Gene-Term
1696	RPS7	Gene-Term
1696	RPL10A	Gene-Term
1696	RPS14	Gene-Term
1696	RPL12	Gene-Term
1696	RPS27	Gene-Term
1696	RPL6	Gene-Term
1696	RPL14	Gene-Term
1696	RPS20	Gene-Term
1696	RPS17	Gene-Term
1696	RPL24	Gene-Term
1696	RPS21	Gene-Term
1696	FAU	Gene-Term
1697	RPLP2	Gene-Term
1697	RPS3	Gene-Term
1697	UBA52	Gene-Term
1697	RPL18A	Gene-Term
1697	RPL7	Gene-Term
1697	RPL3	Gene-Term
1697	RPS13	Gene-Term
1697	RPL38	Gene-Term
1697	RPS23	Gene-Term
1697	RPS25	Gene-Term
1697	RPL5	Gene-Term
1697	RPLP0	Gene-Term
1697	RPS19	Gene-Term
1697	RPS18	Gene-Term
1697	RPS3A	Gene-Term
1697	RPL30	Gene-Term
1697	RPL8	Gene-Term
1697	RPL23	Gene-Term
1697	RPS9	Gene-Term
1697	RPS7	Gene-Term
1697	RPL10A	Gene-Term
1697	RPS14	Gene-Term
1697	RPL12	Gene-Term
1697	RPS27	Gene-Term
1697	RPL6	Gene-Term
1697	RPL14	Gene-Term
1697	RPS20	Gene-Term
1697	RPS17	Gene-Term
1697	RPL24	Gene-Term
1697	RPS21	Gene-Term
1697	RPL39	Gene-Term
1698	RPLP2	Gene-Term
1698	RPS3	Gene-Term
1698	UBA52	Gene-Term
1698	RPL18A	Gene-Term
1698	RPL7	Gene-Term
1698	RPL3	Gene-Term
1698	RPS13	Gene-Term
1698	RPL38	Gene-Term
1698	RPS23	Gene-Term
1698	RPS25	Gene-Term
1698	RPL5	Gene-Term
1698	RPLP0	Gene-Term
1698	RPS19	Gene-Term
1698	RPS18	Gene-Term
1698	RPS3A	Gene-Term
1698	RPL10	Gene-Term
