Parent	Child	EdgeType
1283	DDC	Gene-Term
1283	SLC17A5	Gene-Term
1284	PRNP	Gene-Term
1284	CRYAB	Gene-Term
1285	DAGLA	Gene-Term
1285	DAGLB	Gene-Term
1286	CDC42	Gene-Term
1286	CDC42SE1	Gene-Term
1287	SEMA4F	Gene-Term
1287	PLEKHA5	Gene-Term
1288	DTNA	Gene-Term
1288	DRP2	Gene-Term
1289	CYP46A1	Gene-Term
1289	CEL	Gene-Term
1290	GRM2	Gene-Term
1290	PCDH17	Gene-Term
1291	UNC119	Gene-Term
1291	LZTS1	Gene-Term
1292	DBN1	Gene-Term
1292	ZMYND8	Gene-Term
1293	LRRTM1	Gene-Term
1293	CLSTN3	Gene-Term
1294	SLC30A3	Gene-Term
1294	AP3D1	Gene-Term
1295	MINK1	Gene-Term
1295	CHRNE	Gene-Term
1296	NRG3	Gene-Term
1296	CADPS2	Gene-Term
1297	SNTA1	Gene-Term
1297	MAGEE1	Gene-Term
1298	SYNPR	Gene-Term
1298	SVOP	Gene-Term
1299	MYCBP2	Gene-Term
1299	KCTD12	Gene-Term
1300	GPM6A	Gene-Term
1300	CLCN3	Gene-Term
1301	DROSHA	Gene-Term
1301	XRN1	Gene-Term
1302	TENM2	Gene-Term
1302	LPHN1	Gene-Term
1303	CALM1	Gene-Term
1303	NRGN	Gene-Term
1304	SYNDIG1	Gene-Term
1304	GSG1L	Gene-Term
1305	PRKACA	Gene-Term
1305	KCNK2	Gene-Term
1306	SYNPO2	Gene-Term
1306	SCGN	Gene-Term
1307	CDH8	Gene-Term
1307	TMEM163	Gene-Term
1308	COMT	Gene-Term
1308	MTHFR	Gene-Term
1309	UTRN	Gene-Term
1309	CNN3	Gene-Term
1310	PPFIA3	Gene-Term
1310	DSCAML1	Gene-Term
1311	SYNJ2	Gene-Term
1311	SYNJ2BP	Gene-Term
1312	DLG5	Gene-Term
1312	TANC2	Gene-Term
1313	DMD	Gene-Term
1313	EGFLAM	Gene-Term
1314	CBLN3	Gene-Term
1314	SYCE1L	Gene-Term
1315	USH1C	Gene-Term
1315	SLC4A7	Gene-Term
1316	ACHE	Gene-Term
1316	COLQ	Gene-Term
1317	PPP1CA	Gene-Term
1317	PPP1R9A	Gene-Term
1318	CALM1	Gene-Term
1318	PPEF2	Gene-Term
1319	GABRR2	Gene-Term
1319	GABRR1	Gene-Term
1320	CALM1	Gene-Term
1320	ATP2B1	Gene-Term
1321	MYO7A	Gene-Term
1321	MYRIP	Gene-Term
1322	SLC18A2	Gene-Term
1322	SLC6A2	Gene-Term
1323	SEMA4C	Gene-Term
1323	CHST10	Gene-Term
1324	UNC13B	Gene-Term
1324	CADPS	Gene-Term
1325	ACHE	Gene-Term
1325	PRIMA1	Gene-Term
1326	BRSK1	Gene-Term
1326	SYCP2L	Gene-Term
1327	RPS3	Gene-Term
1327	MKLN1	Gene-Term
1328	DNM2	Gene-Term
1328	LYPD6	Gene-Term
1329	INA	Gene-Term
1329	TANC1	Gene-Term
1330	STX1A	Gene-Term
1330	SNPH	Gene-Term
1331	GABRE	Gene-Term
1331	NR1D1	Gene-Term
1332	DGKQ	Gene-Term
1332	PLD2	Gene-Term
1333	EIF2B3	Gene-Term
1333	PALMD	Gene-Term
1334	ASCC1	Gene-Term
1334	KIAA1109	Gene-Term
1335	PIN1	Gene-Term
1335	SYAP1	Gene-Term
1336	TMED9	Gene-Term
1336	PRR7	Gene-Term
1337	DGKI	Gene-Term
1337	PLCB3	Gene-Term
1338	GABRG2	Gene-Term
1338	TTYH1	Gene-Term
1339	GRID2	Gene-Term
1339	CBLN3	Gene-Term
1340	RAB6B	Gene-Term
1340	IGSF21	Gene-Term
1341	SLC18A1	Gene-Term
1341	SLC16A1	Gene-Term
1342	CNIH2	Gene-Term
1342	SYNGR3	Gene-Term
1343	DNAJA3	Gene-Term
1343	POLG	Gene-Term
1344	STX12	Gene-Term
1344	NSG1	Gene-Term
1345	SLC6A17	Gene-Term
1345	TEX15	Gene-Term
1346	DISC1	Gene-Term
1346	ZNF365	Gene-Term
1347	SPG11	Gene-Term
1347	ALS2	Gene-Term
1348	BSN	Gene-Term
1348	TPRG1L	Gene-Term
1349	NPTX2	Gene-Term
1349	NPAS4	Gene-Term
1350	KCNAB2	Gene-Term
1350	KCNA6	Gene-Term
1351	GNG3	Gene-Term
1351	RGS10	Gene-Term
1352	EIF2S1	Gene-Term
1352	DARS	Gene-Term
1353	GAK	Gene-Term
1353	DCLK1	Gene-Term
1354	PPP1R9B	Gene-Term
1354	SAMD14	Gene-Term
1355	NLGN2	Gene-Term
1355	LHFPL4	Gene-Term
1356	PURA	Gene-Term
1356	FMR1	Gene-Term
1357	COMT	Gene-Term
1357	APOL4	Gene-Term
1358	DMXL2	Gene-Term
1358	RNF216	Gene-Term
1359	XBP1	Gene-Term
1359	MANF	Gene-Term
1360	CHAT	Gene-Term
1360	CHRNA10	Gene-Term
1361	SYT7	Gene-Term
1361	PALM	Gene-Term
1362	SNCB	Gene-Term
1362	RAB3A	Gene-Term
1363	SYNC	Gene-Term
1363	DES	Gene-Term
1364	TOR1A	Gene-Term
1364	ATCAY	Gene-Term
1365	SYPL1	Gene-Term
1365	SCAMP1	Gene-Term
1366	DLG4	Gene-Term
1366	ANKS1B	Gene-Term
1367	CAMK2A	Gene-Term
1367	GRID1	Gene-Term
1368	TRIP13	Gene-Term
1368	HORMAD2	Gene-Term
1369	SPARC	Gene-Term
1369	SPOCK1	Gene-Term
1370	LRFN3	Gene-Term
1370	PRODH2	Gene-Term
1371	DAOA	Gene-Term
1371	DTNBP1	Gene-Term
1372	SEPT8	Gene-Term
1372	ZMYND19	Gene-Term
1373	CNGB1	Gene-Term
1373	PRPH2	Gene-Term
1374	C1QL1	Gene-Term
1374	BAI3	Gene-Term
1375	PSEN2	Gene-Term
1375	SRI	Gene-Term
1376	GRIP1	Gene-Term
1376	GRIPAP1	Gene-Term
1377	CPEB4	Gene-Term
1377	CPEB1	Gene-Term
1378	SLC9A6	Gene-Term
1378	SLC9B2	Gene-Term
1379	GABRE	Gene-Term
1379	PLCL1	Gene-Term
1380	ADAM10	Gene-Term
1380	HMGCR	Gene-Term
1381	RAB27A	Gene-Term
1381	SYTL3	Gene-Term
1382	TBR1	Gene-Term
1382	TSPYL2	Gene-Term
1383	CTNNB1	Gene-Term
1383	DACT1	Gene-Term
1384	PTCHD1	Gene-Term
1384	DLGAP2	Gene-Term
1385	SNAP25	Gene-Term
1385	ZDHHC3	Gene-Term
1386	FOXP2	Gene-Term
1386	SRPX2	Gene-Term
1387	CACNA1C	Gene-Term
1387	CABP1	Gene-Term
1388	UBA52	Gene-Term
1388	USP48	Gene-Term
1389	KCNC3	Gene-Term
1389	ELFN1	Gene-Term
1390	FAIM2	Gene-Term
1390	CADM2	Gene-Term
1391	SORCS3	Gene-Term
1391	VPS35	Gene-Term
1392	ILK	Gene-Term
1392	SYNPO2	Gene-Term
1393	RGS7	Gene-Term
1393	RGS7BP	Gene-Term
1394	TRIP4	Gene-Term
1394	ASCC1	Gene-Term
1395	MYCBP2	Gene-Term
1395	FBXO45	Gene-Term
1396	CTBP2	Gene-Term
