Parent	Child	EdgeType
1680	REC114	Gene-Term
1680	MEI4	Gene-Term
1681	SORCS3	Gene-Term
1681	VPS35	Gene-Term
1682	CNGB1	Gene-Term
1682	PRPH2	Gene-Term
1683	SHISA6	Gene-Term
1683	PRRT1	Gene-Term
1684	PRKACA	Gene-Term
1684	KCNK2	Gene-Term
1685	NRG3	Gene-Term
1685	CADPS2	Gene-Term
1686	DBN1	Gene-Term
1686	ZMYND8	Gene-Term
1687	PIN1	Gene-Term
1687	SYAP1	Gene-Term
1688	PPP1CA	Gene-Term
1688	PPP1R9A	Gene-Term
1689	MICAL1	Gene-Term
1689	RAB10	Gene-Term
1690	PRSS12	Gene-Term
1690	CC2D1A	Gene-Term
1691	FCGR2B	Gene-Term
1691	BCR	Gene-Term
1692	PSTPIP1	Gene-Term
1692	ABL1	Gene-Term
1693	SIPA1L1	Gene-Term
1693	LZTS3	Gene-Term
1694	NEFL	Gene-Term
1694	MTMR2	Gene-Term
1695	ACAN	Gene-Term
1695	HAPLN1	Gene-Term
1696	DNM1L	Gene-Term
1696	MFF	Gene-Term
1697	RHOA	Gene-Term
1697	FARP1	Gene-Term
1698	CTBP2	Gene-Term
1698	CTBP1	Gene-Term
1699	GNRH1	Gene-Term
1699	NSMF	Gene-Term
1700	SEPT8	Gene-Term
1700	ZMYND19	Gene-Term
1701	KCNJ4	Gene-Term
1701	BAALC	Gene-Term
1702	TNR	Gene-Term
1702	MCTP1	Gene-Term
1703	JAK2	Gene-Term
1703	IL31RA	Gene-Term
1704	CBLN3	Gene-Term
1704	SYCE1L	Gene-Term
1705	COPS5	Gene-Term
1705	USP50	Gene-Term
1706	RGMA	Gene-Term
1706	MCTP2	Gene-Term
1707	BCR	Gene-Term
1707	SH2D5	Gene-Term
1708	CALY	Gene-Term
1708	DRD1	Gene-Term
1709	FLNA	Gene-Term
1709	TMLHE	Gene-Term
1710	GABRE	Gene-Term
1710	NR1D1	Gene-Term
1711	PRPH	Gene-Term
1711	C1QL4	Gene-Term
1712	ARHGAP44	Gene-Term
1712	SNX14	Gene-Term
1713	SEMA4C	Gene-Term
1713	CHST10	Gene-Term
1714	FUS	Gene-Term
1714	CHRFAM7A	Gene-Term
1715	SLC6A17	Gene-Term
1715	TEX15	Gene-Term
1716	STX12	Gene-Term
1716	NSG1	Gene-Term
1717	TUBA1A	Gene-Term
1717	TUBA1B	Gene-Term
1718	CD3E	Gene-Term
1718	CD3D	Gene-Term
1719	SNAP29	Gene-Term
1719	STX17	Gene-Term
1720	PSMA3	Gene-Term
1720	PSMB10	Gene-Term
1721	MND1	Gene-Term
1721	PSMC3IP	Gene-Term
1722	VPS45	Gene-Term
1722	ZFYVE20	Gene-Term
1723	STX6	Gene-Term
1723	VPS51	Gene-Term
1724	IGF2BP1	Gene-Term
1724	IGF2BP3	Gene-Term
1725	DARS	Gene-Term
1725	EPRS	Gene-Term
1726	KYNU	Gene-Term
1726	KMO	Gene-Term
1727	YWHAZ	Gene-Term
1727	YWHAB	Gene-Term
1728	NRP1	Gene-Term
1728	SEMA3A	Gene-Term
1729	ANK1	Gene-Term
1729	ITGAM	Gene-Term
1730	CRHR2	Gene-Term
1730	CRH	Gene-Term
1731	RPS3	Gene-Term
1731	LTV1	Gene-Term
1732	KPNA2	Gene-Term
1732	KPNB1	Gene-Term
1733	AGER	Gene-Term
1733	S100B	Gene-Term
1734	PRKCI	Gene-Term
1734	PARD3	Gene-Term
1735	TSC1	Gene-Term
1735	TBC1D7	Gene-Term
1736	TUFM	Gene-Term
1736	MRPL2	Gene-Term
1737	MYCBP2	Gene-Term
1737	FBXO45	Gene-Term
1738	TRIP4	Gene-Term
1738	ASCC1	Gene-Term
1739	ALCAM	Gene-Term
1739	CD6	Gene-Term
1740	COPS4	Gene-Term
1740	COPS7B	Gene-Term
1741	TEX11	Gene-Term
1741	SYCP2	Gene-Term
1742	FGA	Gene-Term
1742	F2	Gene-Term
1743	C1QB	Gene-Term
1743	C1QA	Gene-Term
1744	SEPT6	Gene-Term
1744	SEPT2	Gene-Term
1745	RGS14	Gene-Term
1745	GNAI1	Gene-Term
1746	ELAVL1	Gene-Term
1746	PTBP1	Gene-Term
1747	EGLN1	Gene-Term
1747	HIF1A	Gene-Term
1748	EIF3A	Gene-Term
1748	EIF3CL	Gene-Term
1749	RPS18	Gene-Term
1749	EIF1AX	Gene-Term
1750	RPL30	Gene-Term
1750	SEC61G	Gene-Term
1751	PHB2	Gene-Term
1751	PHB	Gene-Term
1752	STRN4	Gene-Term
1752	CAMKV	Gene-Term
1752	KIAA1109	Gene-Term
1752	VAT1L	Gene-Term
1752	1738	Child-Parent
1753	CDC42	Gene-Term
1753	STX12	Gene-Term
1753	SH3GL1	Gene-Term
1753	PPP1R9B	Gene-Term
1753	DISC1	Gene-Term
1753	HNRNPR	Gene-Term
1753	NOS1	Gene-Term
1753	ATP1A2	Gene-Term
1753	NOS1AP	Gene-Term
1753	KCND3	Gene-Term
1753	C16orf70	Gene-Term
1753	CASK	Gene-Term
