Parent	Child	EdgeType
1680	EIF4A3	Gene-Term
1680	PRPF19	Gene-Term
1680	CASC3	Gene-Term
1680	MAGOH	Gene-Term
1680	MAGOHB	Gene-Term
1680	UPF3B	Gene-Term
1680	UPF3A	Gene-Term
1680	CDC5L	Gene-Term
1680	CWC22	Gene-Term
1680	UPF1	Gene-Term
1680	DES	Gene-Term
1681	SH3GL2	Gene-Term
1681	BIN1	Gene-Term
1681	EGFR	Gene-Term
1681	VAMP3	Gene-Term
1681	VAMP2	Gene-Term
1681	SYT1	Gene-Term
1681	VAMP7	Gene-Term
1681	VAMP4	Gene-Term
1681	AP2B1	Gene-Term
1681	ITSN1	Gene-Term
1681	CLTA	Gene-Term
1681	SH3GL3	Gene-Term
1681	SLC2A8	Gene-Term
1681	SYT8	Gene-Term
1681	RAB5C	Gene-Term
1681	SYT9	Gene-Term
1681	SLC18A3	Gene-Term
1681	SH3KBP1	Gene-Term
1681	SYT11	Gene-Term
1681	PICALM	Gene-Term
1681	WNT5A	Gene-Term
1681	RAB5A	Gene-Term
1681	DNM3	Gene-Term
1681	UBA52	Gene-Term
1681	FCHO2	Gene-Term
1681	PACSIN2	Gene-Term
1681	SYNJ2	Gene-Term
1681	HIP1R	Gene-Term
1681	SYT2	Gene-Term
1681	SYNJ1	Gene-Term
1681	AMPH	Gene-Term
1681	GAK	Gene-Term
1681	EPS15	Gene-Term
1681	DNM2	Gene-Term
1681	AAK1	Gene-Term
1681	CHRM2	Gene-Term
1681	ARPC2	Gene-Term
1681	HSPA8	Gene-Term
1681	RAB5B	Gene-Term
1681	PACSIN1	Gene-Term
1681	STON2	Gene-Term
1681	HIP1	Gene-Term
1681	SH3GL1	Gene-Term
1681	ACTR2	Gene-Term
1681	ARRB2	Gene-Term
1681	ARRB1	Gene-Term
1681	DNM1	Gene-Term
1681	CLTB	Gene-Term
1681	CTTN	Gene-Term
1681	DNAJC6	Gene-Term
1682	GNG3	Gene-Term
1682	CHRM1	Gene-Term
1682	APP	Gene-Term
1682	CHRM2	Gene-Term
1682	NTS	Gene-Term
1682	CCK	Gene-Term
1682	HRH3	Gene-Term
1682	CASR	Gene-Term
1682	DRD4	Gene-Term
1682	OPRM1	Gene-Term
1682	PDYN	Gene-Term
1682	OPRK1	Gene-Term
1682	CHRM4	Gene-Term
1682	ADRA2C	Gene-Term
1682	GNRH1	Gene-Term
1682	GRM6	Gene-Term
1682	ADCY8	Gene-Term
1682	GNB5	Gene-Term
1682	LPAR1	Gene-Term
1682	ADORA1	Gene-Term
1682	GRM4	Gene-Term
1682	GPER1	Gene-Term
1682	ADCY1	Gene-Term
1682	PNOC	Gene-Term
1682	GRM8	Gene-Term
1682	GRM5	Gene-Term
1682	HTR1B	Gene-Term
1682	GRM7	Gene-Term
1682	DRD2	Gene-Term
1682	GABBR2	Gene-Term
1682	P2RY4	Gene-Term
1682	NMU	Gene-Term
