Parent	Child	EdgeType
1283	ASCC1	Gene-Term
1283	KIAA1109	Gene-Term
1284	USH1C	Gene-Term
1284	SLC4A7	Gene-Term
1285	PPP1CA	Gene-Term
1285	PPP1R9A	Gene-Term
1286	SPG11	Gene-Term
1286	ALS2	Gene-Term
1287	STX12	Gene-Term
1287	NSG1	Gene-Term
1288	CNIH2	Gene-Term
1288	SYNGR3	Gene-Term
1289	ADAM10	Gene-Term
1289	HMGCR	Gene-Term
1290	FLNA	Gene-Term
1290	TMLHE	Gene-Term
1291	TNR	Gene-Term
1291	MCTP1	Gene-Term
1292	SLC6A17	Gene-Term
1292	TEX15	Gene-Term
1293	KCNJ4	Gene-Term
1293	BAALC	Gene-Term
1294	SYNJ2	Gene-Term
1294	SYNJ2BP	Gene-Term
1295	INA	Gene-Term
1295	TANC1	Gene-Term
1296	STX1A	Gene-Term
1296	SNPH	Gene-Term
1297	PRPH	Gene-Term
1297	C1QL4	Gene-Term
1298	FUS	Gene-Term
1298	CHRFAM7A	Gene-Term
1299	GABRE	Gene-Term
1299	NR1D1	Gene-Term
1300	DMXL2	Gene-Term
1300	RNF216	Gene-Term
1301	MICAL1	Gene-Term
1301	RAB10	Gene-Term
1302	PLEKHG5	Gene-Term
1302	MPDZ	Gene-Term
1303	NDFIP1	Gene-Term
1303	NEDD4	Gene-Term
1304	DISC1	Gene-Term
1304	ZNF365	Gene-Term
1305	GNG3	Gene-Term
1305	RGS10	Gene-Term
1306	REC114	Gene-Term
1306	MEI4	Gene-Term
1307	GABRG2	Gene-Term
1307	TTYH1	Gene-Term
1308	MAF1	Gene-Term
1308	GATAD2B	Gene-Term
1309	RGMA	Gene-Term
1309	MCTP2	Gene-Term
1310	FCGR2B	Gene-Term
1310	BCR	Gene-Term
1311	RELA	Gene-Term
1311	IL1RAP	Gene-Term
1312	NLGN2	Gene-Term
1312	LHFPL4	Gene-Term
1313	XBP1	Gene-Term
1313	MANF	Gene-Term
1314	RNF212	Gene-Term
1314	C14orf39	Gene-Term
1315	GNRH1	Gene-Term
1315	NSMF	Gene-Term
1316	NRG3	Gene-Term
1316	CADPS2	Gene-Term
1317	GABRE	Gene-Term
1317	PLCL1	Gene-Term
1318	SLC9A6	Gene-Term
1318	SLC9B2	Gene-Term
1319	TMUB1	Gene-Term
1319	NSG1	Gene-Term
1320	C1QL1	Gene-Term
1320	BAI3	Gene-Term
1321	CNGB1	Gene-Term
1321	PRPH2	Gene-Term
1322	ARHGAP44	Gene-Term
1322	SNX14	Gene-Term
1323	RAB27A	Gene-Term
1323	SYTL3	Gene-Term
1324	CNTNAP4	Gene-Term
1324	CNTN5	Gene-Term
1325	PRKACA	Gene-Term
1325	KCNK2	Gene-Term
1326	TBR1	Gene-Term
1326	TSPYL2	Gene-Term
1327	DROSHA	Gene-Term
1327	XRN1	Gene-Term
1328	GPM6A	Gene-Term
1328	CLCN3	Gene-Term
1329	CTNNB1	Gene-Term
1329	DACT1	Gene-Term
1330	UBA52	Gene-Term
1330	USP48	Gene-Term
1331	COPS5	Gene-Term
1331	USP50	Gene-Term
1332	PPT1	Gene-Term
1332	CLN3	Gene-Term
1333	MINK1	Gene-Term
1333	CHRNE	Gene-Term
1334	FOXP2	Gene-Term
1334	SRPX2	Gene-Term
1335	CDC42	Gene-Term
1335	CDC42SE2	Gene-Term
1336	SEPT8	Gene-Term
1336	ZMYND19	Gene-Term
1337	DBN1	Gene-Term
1337	ZMYND8	Gene-Term
1338	SORCS3	Gene-Term
1338	VPS35	Gene-Term
1339	CBLN3	Gene-Term
1339	SYCE1L	Gene-Term
1340	CYP46A1	Gene-Term
1340	CEL	Gene-Term
1341	EIF2S1	Gene-Term
1341	DARS	Gene-Term
1342	GRID2	Gene-Term
1342	CBLN3	Gene-Term
1343	PRNP	Gene-Term
1343	CRYAB	Gene-Term
1344	SNTA1	Gene-Term
1344	MAGEE1	Gene-Term
1345	PIN1	Gene-Term
1345	SYAP1	Gene-Term
1346	SLC18A1	Gene-Term
1346	SLC16A1	Gene-Term
1347	ZACN	Gene-Term
1347	HTR3D	Gene-Term
1348	DTNA	Gene-Term
1348	DRP2	Gene-Term
1349	TULP1	Gene-Term
1349	CABP4	Gene-Term
1350	DNM1L	Gene-Term
1350	MFF	Gene-Term
1351	DLG4	Gene-Term
1351	ANKS1B	Gene-Term
1352	JAK2	Gene-Term
1352	IL31RA	Gene-Term
1353	SH3GL2	Gene-Term
1353	TMEM108	Gene-Term
1354	LRFN3	Gene-Term
1354	PRODH2	Gene-Term
1355	MYCBP2	Gene-Term
1355	FBXO45	Gene-Term
1356	ABHD6	Gene-Term
1356	ABHD17B	Gene-Term
1357	TRIP4	Gene-Term
1357	ASCC1	Gene-Term
1358	UTRN	Gene-Term
1358	CNN3	Gene-Term
1359	TENM2	Gene-Term
1359	LPHN1	Gene-Term
1360	SYNPR	Gene-Term
1360	SVOP	Gene-Term
1361	LRRTM1	Gene-Term
1361	CLSTN3	Gene-Term
1362	ITSN1	Gene-Term
1362	FCHSD2	Gene-Term
1363	GRM2	Gene-Term
1363	PCDH17	Gene-Term
1364	SYPL1	Gene-Term
1364	SCAMP1	Gene-Term
1365	TMED9	Gene-Term
1365	PRR7	Gene-Term
1366	EIF2B3	Gene-Term
1366	PALMD	Gene-Term
1367	DNM2	Gene-Term
1367	LYPD6	Gene-Term
1368	RPS3	Gene-Term
1368	MKLN1	Gene-Term
1369	BRSK1	Gene-Term
1369	SYCP2L	Gene-Term
1370	TEX11	Gene-Term
1370	SYCP2	Gene-Term
1371	RAD21L1	Gene-Term
1371	SMC1B	Gene-Term
1372	COMT	Gene-Term
1372	APOL2	Gene-Term
1373	SEMA4C	Gene-Term
1373	CHST10	Gene-Term
1374	PORCN	Gene-Term
1374	RUSC1	Gene-Term
1375	DLG5	Gene-Term
