Parent	Child	EdgeType
1283	C11orf85	Gene-Term
1283	CCDC79	Gene-Term
1283	C15orf43	Gene-Term
1284	NCSTN	Gene-Term
1284	PSENEN	Gene-Term
1284	APH1A	Gene-Term
1284	CNTN6	Gene-Term
1285	RAB3A	Gene-Term
1285	RAB3GAP1	Gene-Term
1285	DMXL2	Gene-Term
1285	RAB3GAP2	Gene-Term
1286	DOC2A	Gene-Term
1286	PRRT2	Gene-Term
1286	CORO1A	Gene-Term
1286	KCTD13	Gene-Term
1287	ALCAM	Gene-Term
1287	GRASP	Gene-Term
1287	CNTN6	Gene-Term
1287	CD6	Gene-Term
1288	UBA52	Gene-Term
1288	USP14	Gene-Term
1288	VCP	Gene-Term
1288	PLAA	Gene-Term
1289	LRRC7	Gene-Term
1289	CYFIP1	Gene-Term
1289	RAB27A	Gene-Term
1289	CHI3L1	Gene-Term
1290	GDI2	Gene-Term
1290	NTNG1	Gene-Term
1290	GLRA2	Gene-Term
1290	CDKL5	Gene-Term
1290	NTNG2	Gene-Term
1291	DVL1	Gene-Term
1291	WNT3A	Gene-Term
1291	LRP6	Gene-Term
1291	FZD5	Gene-Term
1291	PI4K2A	Gene-Term
1292	UBA52	Gene-Term
1292	WNT3A	Gene-Term
1292	LRP6	Gene-Term
1292	FZD5	Gene-Term
1292	USP8	Gene-Term
1293	CNR1	Gene-Term
1293	ABHD6	Gene-Term
1293	DAGLA	Gene-Term
1293	DAGLB	Gene-Term
1293	NAAA	Gene-Term
1294	CDH1	Gene-Term
1294	CORO1C	Gene-Term
1294	SLC6A3	Gene-Term
1294	FLOT1	Gene-Term
1294	FLOT2	Gene-Term
1295	CAD	Gene-Term
1295	GAD1	Gene-Term
1295	GAD2	Gene-Term
1295	GLUL	Gene-Term
1295	GOT1	Gene-Term
1296	STRN	Gene-Term
1296	PPP2CA	Gene-Term
1296	CTTNBP2	Gene-Term
1296	STRN4	Gene-Term
1296	MOB4	Gene-Term
1297	EEA1	Gene-Term
1297	RAB5C	Gene-Term
