Parent	Child	EdgeType
1283	PPP1R9B	Gene-Term
1283	SAMD14	Gene-Term
1284	GNG3	Gene-Term
1284	RGS10	Gene-Term
1285	GABRG2	Gene-Term
1285	TTYH1	Gene-Term
1286	NLGN2	Gene-Term
1286	LHFPL4	Gene-Term
1287	PURA	Gene-Term
1287	FMR1	Gene-Term
1288	XBP1	Gene-Term
1288	MANF	Gene-Term
1289	SNCB	Gene-Term
1289	RAB3A	Gene-Term
1290	SYT7	Gene-Term
1290	PALM	Gene-Term
1291	SYPL1	Gene-Term
1291	SCAMP1	Gene-Term
1292	MEIOB	Gene-Term
1292	RAD21L1	Gene-Term
1293	TOR1A	Gene-Term
1293	ATCAY	Gene-Term
1294	CHAT	Gene-Term
1294	CHRNA10	Gene-Term
1295	COMT	Gene-Term
1295	APOL4	Gene-Term
1296	BSN	Gene-Term
1296	TPRG1L	Gene-Term
1297	GAK	Gene-Term
1297	DCLK1	Gene-Term
1298	KCNAB2	Gene-Term
1298	KCNA6	Gene-Term
1299	NPTX2	Gene-Term
1299	NPAS4	Gene-Term
1300	DNAJA3	Gene-Term
1300	POLG	Gene-Term
1301	HPCA	Gene-Term
1301	SYNDIG1L	Gene-Term
1302	RAB6B	Gene-Term
1302	IGSF21	Gene-Term
1303	FAIM2	Gene-Term
1303	CADM2	Gene-Term
1304	KCNC3	Gene-Term
1304	ELFN1	Gene-Term
1305	SNAP25	Gene-Term
1305	ZDHHC3	Gene-Term
1306	CBLN3	Gene-Term
1306	SYCE1L	Gene-Term
1307	DLG4	Gene-Term
1307	ANKS1B	Gene-Term
1308	PPFIA3	Gene-Term
1308	DSCAML1	Gene-Term
1309	CACNA1C	Gene-Term
1309	CABP1	Gene-Term
1310	CNGB1	Gene-Term
1310	PRPH2	Gene-Term
1311	C1QL1	Gene-Term
1311	BAI3	Gene-Term
1312	PSEN2	Gene-Term
1312	SRI	Gene-Term
1313	GRIP1	Gene-Term
1313	GRIPAP1	Gene-Term
1314	SLC9A6	Gene-Term
1314	SLC9B2	Gene-Term
1315	CPEB4	Gene-Term
1315	CPEB1	Gene-Term
1316	GABRE	Gene-Term
1316	PLCL1	Gene-Term
1317	COPS5	Gene-Term
1317	USP50	Gene-Term
1318	TBR1	Gene-Term
1318	TSPYL2	Gene-Term
1319	CTNNB1	Gene-Term
1319	DACT1	Gene-Term
1320	PTCHD1	Gene-Term
1320	DLGAP2	Gene-Term
1321	FOXP2	Gene-Term
1321	SRPX2	Gene-Term
1322	LRFN3	Gene-Term
1322	PRODH2	Gene-Term
1323	UBA52	Gene-Term
1323	USP48	Gene-Term
1324	ILK	Gene-Term
1324	SYNPO2	Gene-Term
1325	SORCS3	Gene-Term
1325	VPS35	Gene-Term
1326	EIF2S1	Gene-Term
1326	DARS	Gene-Term
1327	GRID2	Gene-Term
1327	CBLN3	Gene-Term
1328	SLC18A1	Gene-Term
1328	SLC16A1	Gene-Term
1329	CNIH2	Gene-Term
1329	SYNGR3	Gene-Term
1330	STX12	Gene-Term
1330	NSG1	Gene-Term
1331	DISC1	Gene-Term
1331	ZNF365	Gene-Term
1332	SPG11	Gene-Term
1332	ALS2	Gene-Term
1333	SLC6A17	Gene-Term
1333	TEX15	Gene-Term
1334	RGMA	Gene-Term
1334	MCTP2	Gene-Term
1335	PORCN	Gene-Term
1335	RUSC1	Gene-Term
1336	GABRG2	Gene-Term
1336	KCTD8	Gene-Term
1337	IGSF9B	Gene-Term
1337	ELFN1	Gene-Term
1338	OLFM2	Gene-Term
1338	OLFM1	Gene-Term
1339	JAK2	Gene-Term
1339	IL31RA	Gene-Term
1340	HORMAD1	Gene-Term
1340	PSMC3IP	Gene-Term
1341	SH3GL1	Gene-Term
1341	ABHD17A	Gene-Term
1342	SNCB	Gene-Term
1342	KCTD16	Gene-Term
1343	SHISA6	Gene-Term
1343	PRRT1	Gene-Term
1344	BCR	Gene-Term
1344	SH2D5	Gene-Term
1345	ABHD17C	Gene-Term
1345	TMEM240	Gene-Term
1346	GNRH1	Gene-Term
1346	NSMF	Gene-Term
1347	SLC6A2	Gene-Term
1347	SLC22A2	Gene-Term
1348	LLPH	Gene-Term
1348	ARHGAP33	Gene-Term
1349	FUS	Gene-Term
1349	CHRFAM7A	Gene-Term
1350	CAMKV	Gene-Term
1350	VAT1L	Gene-Term
1351	SERPINI1	Gene-Term
1351	PREPL	Gene-Term
1352	SLC16A3	Gene-Term
1352	EMB	Gene-Term
1353	ARC	Gene-Term
1353	RNF216	Gene-Term
1354	RPL6	Gene-Term
1354	CAPRIN2	Gene-Term
1355	SPARCL1	Gene-Term
1355	FAM107A	Gene-Term
1356	CALY	Gene-Term
1356	IGSF11	Gene-Term
1357	FLNA	Gene-Term
1357	TMLHE	Gene-Term
1358	CAMK2N1	Gene-Term
1358	CLCN3	Gene-Term
1359	PRPH	Gene-Term
1359	C1QL4	Gene-Term
1360	EIF2B3	Gene-Term
1360	PALMD	Gene-Term
1361	CDH8	Gene-Term
1361	TMEM163	Gene-Term
1362	UTRN	Gene-Term
1362	CNN3	Gene-Term
1363	SYNPO2	Gene-Term
1363	SCGN	Gene-Term
1364	TENM2	Gene-Term
1364	LPHN1	Gene-Term
1365	SYNPR	Gene-Term
1365	SVOP	Gene-Term
1366	MYCBP2	Gene-Term
1366	KCTD12	Gene-Term
1367	LRRTM1	Gene-Term
1367	CLSTN3	Gene-Term
1368	GRM2	Gene-Term
1368	PCDH17	Gene-Term
1369	DTNA	Gene-Term
1369	DRP2	Gene-Term
1370	SEMA4F	Gene-Term
1370	PLEKHA5	Gene-Term
1371	TMED9	Gene-Term
1371	PRR7	Gene-Term
1372	CDC42	Gene-Term
1372	CDC42SE1	Gene-Term
1373	RAB27A	Gene-Term
1373	SYTL3	Gene-Term
1374	DNM2	Gene-Term
1374	LYPD6	Gene-Term
1375	RPS3	Gene-Term
1375	MKLN1	Gene-Term
1376	BRSK1	Gene-Term
1376	SYCP2L	Gene-Term
1377	SEMA4C	Gene-Term
1377	CHST10	Gene-Term
1378	CALM1	Gene-Term
1378	PPEF2	Gene-Term
1379	DMD	Gene-Term
1379	EGFLAM	Gene-Term
1380	SEPT8	Gene-Term
1380	ZMYND19	Gene-Term
1381	TNR	Gene-Term
1381	MCTP1	Gene-Term
1382	LAMA2	Gene-Term
1382	ZC4H2	Gene-Term
1383	ERC1	Gene-Term
1383	PHLDB2	Gene-Term
1384	VPS18	Gene-Term
1384	ARL8B	Gene-Term
1385	DTNA	Gene-Term
1385	SYNC	Gene-Term
1386	ARF6	Gene-Term
1386	CPE	Gene-Term
1387	AKT1	Gene-Term
1387	CCDC88A	Gene-Term
1388	PPT1	Gene-Term
1388	CLN3	Gene-Term
1389	MECP2	Gene-Term
1389	CDKL5	Gene-Term
1390	DMXL2	Gene-Term
1390	RAB3GAP2	Gene-Term
1391	DCC	Gene-Term
1391	UNC5C	Gene-Term
1392	RELA	Gene-Term
1392	IL1RAP	Gene-Term
1393	PRKACA	Gene-Term
1393	SLC8A1	Gene-Term
1394	FCGR2B	Gene-Term
1394	BCR	Gene-Term
1395	SYTL1	Gene-Term
1395	RAB27A	Gene-Term
1396	MAF1	Gene-Term
1396	GATAD2B	Gene-Term
1397	KCNJ4	Gene-Term
1397	BAALC	Gene-Term
1398	REC114	Gene-Term
1398	MEI4	Gene-Term
1399	HSPA8	Gene-Term
1399	SGTA	Gene-Term
1400	NDFIP1	Gene-Term
1400	NEDD4	Gene-Term
1401	CRHR2	Gene-Term
1401	CRHBP	Gene-Term
1402	PLEKHG5	Gene-Term
1402	MPDZ	Gene-Term
1403	MICAL1	Gene-Term
1403	RAB10	Gene-Term
1404	MTOR	Gene-Term
1404	MAF1	Gene-Term
1405	PPP1CA	Gene-Term
1405	PPP1R9A	Gene-Term
1406	GABRR2	Gene-Term
1406	GABRR1	Gene-Term
1407	CALM1	Gene-Term
1407	ATP2B1	Gene-Term
1408	GRID2	Gene-Term
1408	GRID2IP	Gene-Term
1409	TRIP4	Gene-Term
1409	ASCC1	Gene-Term
1410	MYCBP2	Gene-Term
1410	FBXO45	Gene-Term
1411	CTBP2	Gene-Term
1411	CTBP1	Gene-Term
1412	RHOA	Gene-Term
1412	FARP1	Gene-Term
1413	DNM1L	Gene-Term
1413	MFF	Gene-Term
1414	ARHGAP44	Gene-Term
1414	SNX14	Gene-Term
1415	SCRIB	Gene-Term
1415	FZD3	Gene-Term
1416	CDC42	Gene-Term
1416	DNMBP	Gene-Term
1417	ITSN1	Gene-Term
1417	FCHSD2	Gene-Term
1418	GABRE	Gene-Term
1418	NR1D1	Gene-Term
1419	RGS7	Gene-Term
1419	RGS7BP	Gene-Term
1420	USH1C	Gene-Term
1420	SLC4A7	Gene-Term
1421	JAK2	Gene-Term
1421	DNAJA3	Gene-Term
1422	NEFL	Gene-Term
1422	MTMR2	Gene-Term
1423	SLC8A2	Gene-Term
1423	SLC8A3	Gene-Term
1424	PRKCB	Gene-Term
1424	MARCKS	Gene-Term
1425	ACTR2	Gene-Term
1425	CORO1A	Gene-Term
1426	SIPA1L1	Gene-Term
1426	LZTS3	Gene-Term
1427	SYNPR	Gene-Term
1427	SYNGR1	Gene-Term
1428	RAP1A	Gene-Term
1428	RGS14	Gene-Term
1429	RIMS2	Gene-Term
1429	RIMBP2	Gene-Term
1430	GAK	Gene-Term
1430	VPS35	Gene-Term
1431	DBN1	Gene-Term
