Parent	Child	EdgeType
1680	NCK2	Gene-Term
1680	ILK	Gene-Term
1680	LIMS1	Gene-Term
1681	PSMC5	Gene-Term
1681	PSMC2	Gene-Term
1681	PSMC4	Gene-Term
1681	PSMD10	Gene-Term
1682	RPS9	Gene-Term
1682	EIF3A	Gene-Term
1682	EIF3B	Gene-Term
1682	EIF3M	Gene-Term
1683	LRRC7	Gene-Term
1683	CYFIP1	Gene-Term
1683	RAB27A	Gene-Term
1683	CHI3L1	Gene-Term
1684	CYFIP1	Gene-Term
1684	CYFIP2	Gene-Term
1684	WASF1	Gene-Term
1684	NCKAP1	Gene-Term
1685	ARPC2	Gene-Term
1685	ACTR2	Gene-Term
1685	ARPC3	Gene-Term
1685	ARPC5L	Gene-Term
1686	PSMC5	Gene-Term
1686	PSMC2	Gene-Term
1686	PSMC4	Gene-Term
1686	PSMA8	Gene-Term
1687	PSMC5	Gene-Term
1687	PSMC2	Gene-Term
1687	PSMC4	Gene-Term
1687	ADRM1	Gene-Term
1688	RHEB	Gene-Term
1688	EIF4EBP1	Gene-Term
1688	MTOR	Gene-Term
1688	RPTOR	Gene-Term
1689	ARPC2	Gene-Term
1689	ACTR2	Gene-Term
1689	ARPC5L	Gene-Term
1689	ARPC1A	Gene-Term
1690	ARPC2	Gene-Term
1690	ACTR2	Gene-Term
1690	ARPC5L	Gene-Term
1690	ACTR3	Gene-Term
1691	CDH1	Gene-Term
1691	CTNND1	Gene-Term
1691	CTNNB1	Gene-Term
1691	FER	Gene-Term
1692	ARPC2	Gene-Term
1692	ACTR2	Gene-Term
1692	ARPC5L	Gene-Term
1692	ARPC1B	Gene-Term
1693	ARPC2	Gene-Term
1693	ACTR2	Gene-Term
1693	ARPC5L	Gene-Term
1693	ARPC4	Gene-Term
1694	CYFIP1	Gene-Term
1694	ABI2	Gene-Term
1694	WASF1	Gene-Term
1694	BRK1	Gene-Term
1695	RPS3	Gene-Term
1695	EIF3A	Gene-Term
1695	EIF3B	Gene-Term
1695	EIF3G	Gene-Term
1696	PSMC5	Gene-Term
1696	PSMC4	Gene-Term
1696	PSMA3	Gene-Term
1696	PSMA7	Gene-Term
1696	PSMB8	Gene-Term
1697	CAD	Gene-Term
1697	GAD1	Gene-Term
1697	GAD2	Gene-Term
1697	GLUL	Gene-Term
1697	GOT1	Gene-Term
1698	RPS3	Gene-Term
1698	EIF3A	Gene-Term
1698	EIF3B	Gene-Term
1698	RPS20	Gene-Term
1698	EIF3I	Gene-Term
1699	PSEN1	Gene-Term
1699	NCSTN	Gene-Term
1699	PSENEN	Gene-Term
1699	PSEN2	Gene-Term
1699	APH1B	Gene-Term
1700	LAMA2	Gene-Term
1700	LAMA5	Gene-Term
1700	SV2A	Gene-Term
1700	SV2B	Gene-Term
1700	SV2C	Gene-Term
1701	RPL30	Gene-Term
1701	RPL10A	Gene-Term
1701	RPS27	Gene-Term
1701	RPS17	Gene-Term
1701	RPL36AL	Gene-Term
1702	PSMC5	Gene-Term
1702	PSMC2	Gene-Term
1702	PSMC4	Gene-Term
1702	PSMA3	Gene-Term
1702	PSMA7	Gene-Term
1702	PSMA2	Gene-Term
1703	USH1C	Gene-Term
1703	CIB2	Gene-Term
1703	USH2A	Gene-Term
1703	MYO7A	Gene-Term
1703	PCDH15	Gene-Term
1703	CLRN1	Gene-Term
1704	UNC13A	Gene-Term
1704	UNC13B	Gene-Term
1704	UNC13C	Gene-Term
1704	CALM1	Gene-Term
1704	CALM3	Gene-Term
1704	CALM2	Gene-Term
1705	PSMC5	Gene-Term
1705	PSMC2	Gene-Term
1705	PSMC4	Gene-Term
1705	PSMA3	Gene-Term
1705	PSMA7	Gene-Term
1705	PSMB1	Gene-Term
1706	PSMC5	Gene-Term
1706	PSMC2	Gene-Term
1706	PSMC4	Gene-Term
1706	PSMA3	Gene-Term
1706	PSMA7	Gene-Term
1706	PSMA6	Gene-Term
1707	AP2B1	Gene-Term
1707	CLTA	Gene-Term
1707	WNT5A	Gene-Term
1707	CLTB	Gene-Term
1707	FZD5	Gene-Term
1707	ROR1	Gene-Term
1708	PSMC5	Gene-Term
1708	PSMC2	Gene-Term
1708	PSMC4	Gene-Term
1708	PSMA3	Gene-Term
1708	PSMA7	Gene-Term
1708	PSMB4	Gene-Term
1709	PSMC5	Gene-Term
1709	PSMC2	Gene-Term
1709	PSMC4	Gene-Term
1709	PSMA3	Gene-Term
1709	PSMA7	Gene-Term
1709	PSMB7	Gene-Term
1710	PSMC5	Gene-Term
1710	PSMC2	Gene-Term
1710	PSMC4	Gene-Term
1710	PSMA3	Gene-Term
1710	PSMA7	Gene-Term
1710	PSMA1	Gene-Term
1711	RAB6B	Gene-Term
1711	RAB18	Gene-Term
1711	DCTN2	Gene-Term
1711	RAB3GAP1	Gene-Term
1711	RAB3GAP2	Gene-Term
1711	DYNLL2	Gene-Term
1712	RPS3	Gene-Term
1712	RPS18	Gene-Term
1712	RPS9	Gene-Term
1712	EIF3A	Gene-Term
1712	EIF3B	Gene-Term
1712	EIF3E	Gene-Term
1713	PSMC5	Gene-Term
1713	PSMC2	Gene-Term
1713	PSMC4	Gene-Term
1713	PSMA3	Gene-Term
1713	PSMA7	Gene-Term
1713	PSMA5	Gene-Term
1714	PSMC5	Gene-Term
1714	PSMC2	Gene-Term
1714	PSMC4	Gene-Term
1714	PSMA3	Gene-Term
1714	PSMA7	Gene-Term
1714	PSMB6	Gene-Term
1715	AGRN	Gene-Term
1715	BCAN	Gene-Term
1715	GPC6	Gene-Term
1715	GPC4	Gene-Term
1715	GPC1	Gene-Term
1715	CSPG5	Gene-Term
1716	PSMC5	Gene-Term
1716	PSMC2	Gene-Term
1716	PSMC4	Gene-Term
1716	PSMA3	Gene-Term
1716	PSMA7	Gene-Term
1716	PSMB5	Gene-Term
1717	PSMC5	Gene-Term
1717	PSMC2	Gene-Term
1717	PSMC4	Gene-Term
1717	PSMA3	Gene-Term
1717	PSMA7	Gene-Term
1717	PSMB2	Gene-Term
1718	PSMC5	Gene-Term
1718	PSMC2	Gene-Term
1718	PSMC4	Gene-Term
1718	PSMA3	Gene-Term
1718	PSMA7	Gene-Term
1718	PSMB3	Gene-Term
1719	EIF2S1	Gene-Term
1719	EIF2B1	Gene-Term
1719	EIF2B2	Gene-Term
1719	EIF2B5	Gene-Term
1719	EIF2B3	Gene-Term
1719	EIF2B4	Gene-Term
1720	PSMC5	Gene-Term
1720	PSMC2	Gene-Term
1720	PSMC4	Gene-Term
1720	USP14	Gene-Term
1720	PSMA3	Gene-Term
1720	PSMA7	Gene-Term
1720	PSMD8	Gene-Term
1721	PSMC5	Gene-Term
1721	PSMC2	Gene-Term
1721	PSMC4	Gene-Term
1721	USP14	Gene-Term
1721	PSMA3	Gene-Term
1721	PSMA7	Gene-Term
1721	PSMD3	Gene-Term
1722	PSMC5	Gene-Term
1722	PSMC2	Gene-Term
1722	PSMC4	Gene-Term
1722	USP14	Gene-Term
1722	PSMA3	Gene-Term
1722	PSMA7	Gene-Term
1722	PSMD12	Gene-Term
1723	PSMC5	Gene-Term
1723	PSMC2	Gene-Term
1723	PSMC4	Gene-Term
1723	USP14	Gene-Term
1723	PSMA3	Gene-Term
1723	PSMA7	Gene-Term
1723	PSMD13	Gene-Term
1724	PSMC5	Gene-Term
1724	PSMC2	Gene-Term
1724	PSMC4	Gene-Term
1724	USP14	Gene-Term
1724	PSMA3	Gene-Term
1724	PSMA7	Gene-Term
1724	PSMD7	Gene-Term
1725	PSMC5	Gene-Term
1725	PSMC2	Gene-Term
1725	PSMC4	Gene-Term
1725	USP14	Gene-Term
1725	PSMA3	Gene-Term
1725	PSMA7	Gene-Term
1725	PSMD14	Gene-Term
1726	PSMC5	Gene-Term
1726	PSMC2	Gene-Term
1726	PSMC4	Gene-Term
1726	USP14	Gene-Term
1726	PSMA3	Gene-Term
1726	PSMA7	Gene-Term
1726	PSMC1	Gene-Term
1727	PSMC5	Gene-Term
1727	PSMC2	Gene-Term
1727	PSMC4	Gene-Term
1727	USP14	Gene-Term
1727	PSMA3	Gene-Term
1727	PSMA7	Gene-Term
1727	PSMD2	Gene-Term
1728	PSMC5	Gene-Term
1728	PSMC2	Gene-Term
1728	PSMC4	Gene-Term
